fundingTime,fundingRate,markPrice
2020-01-01 00:00:00+00:00,0.0001,
2020-01-01 08:00:00+00:00,7.354e-05,
2020-01-01 16:00:00+00:00,-0.00016125,
2020-01-02 00:00:00.002000+00:00,5.047e-05,
2020-01-02 08:00:00+00:00,0.0001,
2020-01-02 16:00:00+00:00,0.0001,
2020-01-03 00:00:00+00:00,0.0001,
2020-01-03 08:00:00+00:00,0.0001,
2020-01-03 16:00:00.001000+00:00,0.0001,
2020-01-04 00:00:00+00:00,0.0001,
2020-01-04 08:00:00+00:00,0.0001,
2020-01-04 16:00:00+00:00,0.0001,
2020-01-05 00:00:00+00:00,0.0001,
2020-01-05 08:00:00+00:00,0.0001,
2020-01-05 16:00:00+00:00,0.0001,
2020-01-06 00:00:00+00:00,0.0001,
2020-01-06 08:00:00+00:00,0.0001,
2020-01-06 16:00:00+00:00,0.0001,
2020-01-07 00:00:00+00:00,0.0001,
2020-01-07 08:00:00.001000+00:00,0.0001,
2020-01-07 16:00:00+00:00,0.0001,
2020-01-08 00:00:00+00:00,0.0001,
