signal_time,direction_x,htf,ltf,outcome,R,exit_reason,hold_h,max_R,tf,direction_y,side,distance_pct,age_bars,P_hit_D,P_hit_12h,n_train,bucket_used,direction,direction_model
2026-03-24 09:20:00+00:00,LONG,1h,20m,loss,-1.0,sl_hit,1.5166666666666666,1.6001014182711746,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-03-24 20:15:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-03-25 03:20:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-03-25 20:30:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,4,0.9636542695693303,0.9513886137212403,81,full,LONG,LONG
2026-03-27 07:30:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-03-27 15:45:00+00:00,SHORT,1h,15m,loss,-1.0,sl_hit,7.833333333333333,1.6311932560429612,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-03-30 07:40:00+00:00,LONG,1h,20m,loss,-1.0,sl_hit,5.233333333333333,2.1761562497151856,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-03-31 14:30:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-04-02 05:40:00+00:00,LONG,1h,20m,win,1.6508300541741423,score_exit,1.3833333333333333,1.7836823230615542,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2026-04-02 08:20:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2026-04-02 17:30:00+00:00,SHORT,1h,15m,win,0.1520427640442875,score_exit,4.116666666666666,0.96330753356474,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-04-03 12:30:00+00:00,SHORT,1h,15m,win,0.260503918996219,score_exit,1.5666666666666669,0.3008392242422008,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2026-04-04 13:30:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,0.05,0.5878800786779742,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-04-04 21:30:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2026-04-05 22:30:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-04-06 22:40:00+00:00,SHORT,1h,20m,loss,-1.0,sl_hit,20.133333333333333,2.8639536402139165,1h,short,below,0.0,16,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-04-07 05:15:00+00:00,SHORT,1h,15m,loss,-1.0,sl_hit,0.7,0.8186022250917995,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2026-04-07 13:40:00+00:00,SHORT,1h,20m,loss,-1.0,sl_hit,1.55,0.7515630342634967,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2026-04-07 19:45:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2026-04-08 13:20:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-04-08 18:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-04-08 22:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-04-09 08:20:00+00:00,LONG,1h,20m,loss,-1.0,sl_hit,4.45,2.4103015010014985,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-04-09 19:40:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,2,0.9636542695693303,0.9513886137212403,81,full,LONG,LONG
2026-04-10 04:40:00+00:00,LONG,1h,20m,loss,-1.0,sl_hit,0.5166666666666667,0.4864242129096963,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-04-10 16:40:00+00:00,LONG,1h,20m,loss,-0.1953821634172754,score_exit,9.333333333333334,1.005138562576423,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2026-04-10 19:45:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,2.0,1.7303572624014514,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-04-11 03:30:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-04-11 09:15:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2026-04-12 05:15:00+00:00,LONG,1h,15m,win,0.1020586745268487,score_exit,1.9666666666666663,1.35363075647704,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-04-12 20:30:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,0.7833333333333333,0.862585298986452,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-04-13 07:15:00+00:00,SHORT,1h,15m,loss,-1.0,sl_hit,4.183333333333334,1.2669398385446689,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2026-04-14 09:30:00+00:00,SHORT,1h,15m,win,0.7250890843437808,score_exit,1.6333333333333333,0.9992587865503816,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2026-04-14 16:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-04-15 05:00:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,7,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-04-15 08:15:00+00:00,LONG,1h,15m,loss,-0.2626593628487932,score_exit,1.55,0.9547313919334884,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2026-04-16 02:15:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,5.266666666666667,0.992319483636697,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-04-16 13:30:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-04-17 06:40:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.04430481283422382,7,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-04-20 06:20:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-04-20 15:15:00+00:00,LONG,1h,15m,win,0.1949103382178586,score_exit,25.866666666666667,2.518550278695568,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-04-21 01:40:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,2,0.9548431834043195,0.9547555503809348,65,full,SHORT,SHORT
2026-04-21 06:30:00+00:00,LONG,1h,15m,win,4.5,cap_hit,1.7833333333333334,5.136775121764484,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-04-21 22:40:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,below,0.0,2,0.9548431834043195,0.9547555503809348,65,full,LONG,LONG
2026-04-22 16:15:00+00:00,SHORT,1h,15m,win,0.6673627173284739,score_exit,1.2,1.1329839758479965,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-04-23 14:15:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-04-23 16:40:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2026-04-24 05:20:00+00:00,LONG,1h,20m,win,0.4401719945018706,score_exit,1.6833333333333331,1.6989391322736764,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-04-25 11:15:00+00:00,SHORT,1h,15m,win,0.0175994768491166,score_exit,1.8833333333333333,1.0204000398048167,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2026-04-26 04:40:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,below,0.0,2,0.9548431834043195,0.9547555503809348,65,full,LONG,LONG
2026-04-26 04:30:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-04-26 21:45:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,0.0166666666666666,0.3340831678452953,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-04-27 08:40:00+00:00,LONG,1h,20m,win,0.6928122374289575,score_exit,1.6333333333333333,1.556220504867039,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-04-27 22:15:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-04-30 04:15:00+00:00,SHORT,1h,15m,loss,-1.0,sl_hit,1.9166666666666667,0.5985421632639688,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-01 17:30:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,1.55,0.6711688834133245,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-05-01 23:40:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2026-05-02 18:20:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-05-03 06:40:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,1,0.9636542695693303,0.9513886137212403,81,full,LONG,LONG
2026-05-03 23:15:00+00:00,SHORT,1h,15m,loss,-1.0,sl_hit,0.4,0.1045566256600116,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-05 00:20:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-05-05 07:40:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-05 10:15:00+00:00,LONG,1h,15m,win,4.5,cap_hit,2.1166666666666667,7.206193336894431,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2026-05-06 06:30:00+00:00,LONG,1h,15m,win,4.5,cap_hit,3.7333333333333334,5.145472417207779,1h,long,below,0.0,3,0.9548431834043195,0.9547555503809348,65,full,LONG,LONG
2026-05-06 04:15:00+00:00,SHORT,1h,15m,loss,-1.0,sl_hit,3.7333333333333334,1.7921176634727356,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-06 12:45:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2026-05-07 00:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-07 13:20:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-08 00:20:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-08 07:20:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-05-08 17:00:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,3,0.9636542695693303,0.9513886137212403,81,full,LONG,LONG
2026-05-09 10:20:00+00:00,LONG,1h,20m,win,4.5,cap_hit,5.283333333333333,6.036872680802219,1h,long,above,0.0,2,0.9636542695693303,0.9513886137212403,81,full,LONG,LONG
2026-05-09 15:15:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-05-10 12:15:00+00:00,LONG,1h,15m,win,4.5,cap_hit,2.65,7.122008899399513,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2026-05-12 17:15:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2026-05-13 00:15:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,11.466666666666669,4.4625696570128826,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-05-14 02:40:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-14 04:15:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2026-05-14 09:15:00+00:00,SHORT,1h,15m,loss,-1.0,sl_hit,2.933333333333333,3.734737549077261,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-14 12:20:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-05-15 03:20:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2026-05-15 10:40:00+00:00,LONG,1h,20m,loss,-1.0,sl_hit,0.0666666666666666,0.0305219501281635,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-05-15 18:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-16 01:45:00+00:00,LONG,1h,15m,loss,-0.2071722893684997,score_exit,1.4333333333333331,1.3910357849995745,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-05-17 09:40:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-05-17 17:30:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,4.483333333333333,4.168871191596224,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2026-05-18 11:30:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,0.2166666666666666,0.2411174511065458,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-05-18 13:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-19 14:00:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.05460997940730825,20,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-19 01:15:00+00:00,SHORT,1h,15m,loss,-0.8435893502266483,score_exit,5.6,1.1043770436080242,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-19 11:15:00+00:00,SHORT,1h,15m,win,4.5,cap_hit,1.8833333333333333,5.229852699598661,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-20 08:20:00+00:00,LONG,1h,20m,loss,-1.0,sl_hit,4.45,1.8541365258138771,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-05-20 19:15:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,1.6833333333333331,1.8683839163793312,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-05-21 07:30:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-05-21 09:30:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-21 21:30:00+00:00,SHORT,1h,15m,win,4.5,cap_hit,2.2,5.518572914752736,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-22 01:40:00+00:00,LONG,1h,20m,loss,-1.0,sl_hit,4.133333333333334,1.5033351778257753,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-05-22 04:20:00+00:00,SHORT,1h,20m,win,4.5,cap_hit,8.933333333333334,6.952250278366354,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-22 13:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-22 17:45:00+00:00,SHORT,1h,15m,win,4.5,cap_hit,1.2333333333333334,6.161761463266048,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-24 03:30:00+00:00,SHORT,1h,15m,loss,-0.0452603804071309,score_exit,2.0,1.4213615931381325,1h,short,above,0.0,1,0.9636542695693303,0.9513886137212403,81,full,SHORT,SHORT
2026-05-25 04:15:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-05-25 10:20:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,3,0.9548431834043195,0.9547555503809348,65,full,SHORT,SHORT
2026-05-25 08:40:00+00:00,LONG,1h,20m,loss,-1.0,sl_hit,9.666666666666666,2.8907792744994243,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2026-05-25 20:20:00+00:00,SHORT,1h,20m,loss,-1.0,sl_hit,0.6166666666666667,4.9015700739108174,1h,short,below,0.05261271761785832,7,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-25 17:15:00+00:00,SHORT,1h,15m,win,4.5,cap_hit,4.333333333333333,5.904032740788169,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2026-05-26 00:00:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,2,0.9548431834043195,0.9547555503809348,65,full,SHORT,SHORT
2026-05-26 00:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-26 10:15:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,3.25,2.228128786915051,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-05-26 14:30:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-27 01:15:00+00:00,SHORT,1h,15m,win,4.5,cap_hit,2.716666666666667,5.218621851501975,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-27 21:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-28 01:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2026-05-28 06:40:00+00:00,LONG,1h,20m,loss,-1.0,sl_hit,0.2,0.243048055791704,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2026-05-29 01:15:00+00:00,SHORT,1h,15m,win,1.9718518406599277,score_exit,1.0833333333333333,2.1529086179499988,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-29 21:15:00+00:00,SHORT,1h,15m,loss,-1.0,sl_hit,5.166666666666667,1.7470458091993926,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2026-05-30 03:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2020-05-01 09:40:00+00:00,LONG,2h,20m,loss,-1.0,sl_hit,3.35,2.8423742161996586,2h,long,below,0.0,0,0.9176114688503219,0.9083840947260707,108,no_age,LONG,LONG
2020-05-01 12:15:00+00:00,SHORT,2h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,2h,short,below,0.0,0,0.9176114688503219,0.9083840947260707,108,no_age,SHORT,SHORT
2020-05-01 20:45:00+00:00,LONG,2h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,2h,long,above,0.0,0,0.9662682212261448,0.9407954773317093,117,no_age,LONG,LONG
2020-05-03 08:15:00+00:00,LONG,2h,15m,loss,-1.0,sl_hit,1.7166666666666666,1.0584251101321671,2h,long,above,0.0,0,0.9662682212261448,0.9407954773317093,117,no_age,LONG,LONG
2020-05-04 00:15:00+00:00,SHORT,2h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,2h,short,below,0.0,0,0.9176114688503219,0.9083840947260707,108,no_age,SHORT,SHORT
2020-05-04 11:15:00+00:00,LONG,2h,15m,win,4.5,cap_hit,3.9,4.712823053422575,2h,long,above,0.0,0,0.9662682212261448,0.9407954773317093,117,no_age,LONG,LONG
2020-05-06 23:20:00+00:00,SHORT,2h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,2h,short,below,0.0,0,0.9176114688503219,0.9083840947260707,108,no_age,SHORT,SHORT
2020-05-07 12:20:00+00:00,LONG,2h,20m,win,4.5,cap_hit,0.3333333333333333,6.223897022042926,2h,long,above,0.0,0,0.9662682212261448,0.9407954773317093,117,no_age,LONG,LONG
2020-05-08 20:30:00+00:00,LONG,2h,15m,loss,-1.0,sl_hit,0.2833333333333333,0.4181145649518113,2h,long,below,0.0,0,0.9176114688503219,0.9083840947260707,108,no_age,LONG,LONG
2020-05-08 22:30:00+00:00,SHORT,2h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,2h,short,below,0.0,0,0.9176114688503219,0.9083840947260707,108,no_age,SHORT,SHORT
2020-05-10 14:20:00+00:00,SHORT,2h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,2h,short,below,0.0,0,0.9176114688503219,0.9083840947260707,108,no_age,SHORT,SHORT
2020-05-11 16:30:00+00:00,SHORT,2h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,2h,short,below,0.0,0,0.9176114688503219,0.9083840947260707,108,no_age,SHORT,SHORT
2020-05-12 14:15:00+00:00,LONG,2h,15m,win,4.5,cap_hit,27.333333333333332,4.664249253627181,2h,long,below,0.0,0,0.9176114688503219,0.9083840947260707,108,no_age,LONG,LONG
2020-05-12 19:40:00+00:00,SHORT,2h,20m,win,0.5645795863309372,score_exit,1.1833333333333331,1.0322991606714658,2h,short,below,0.0,0,0.9176114688503219,0.9083840947260707,108,no_age,SHORT,SHORT
2020-05-13 08:15:00+00:00,LONG,2h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,2h,long,above,0.0,0,0.9662682212261448,0.9407954773317093,117,no_age,LONG,LONG
2020-05-13 19:20:00+00:00,LONG,2h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,2h,long,above,0.0,0,0.9662682212261448,0.9407954773317093,117,no_age,LONG,LONG
2020-05-15 19:00:00+00:00,SHORT,2h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,2h,short,below,0.0,0,0.9176114688503219,0.9083840947260707,108,no_age,SHORT,SHORT
2020-05-15 22:45:00+00:00,SHORT,2h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,2h,short,below,0.0,0,0.9176114688503219,0.9083840947260707,108,no_age,SHORT,SHORT
