signal_time,direction,sl_variant,fvg_b,fvg_t,ob_b,ob_t,poi_b,poi_t,entry,sl,tp,risk_pct,outcome,R,fill_time
2023-03-06T08:00:00+00:00,SHORT,ob_inside_50,,,,,,,22401.01,22397.89,,,invalid,0.0,
2023-03-06T08:00:00+00:00,SHORT,poi_extreme,22400.0,22405.07,22378.49,22417.29,22387.02,22662.09,22401.01,22662.09,22139.94,1.165,win,1.0,2023-03-07T15:00:00
2023-03-12T18:45:00+00:00,LONG,ob_full,20945.69,21074.54,20898.79,20958.43,20407.15,20906.54,21048.77,20898.79,21198.75,0.713,no_entry,0.0,2023-03-12T19:18:00
2023-03-12T18:45:00+00:00,LONG,ob_inside_15,20945.69,21074.54,20898.79,20958.43,20407.15,20906.54,21048.77,20907.74,21189.8,0.67,no_entry,0.0,2023-03-12T19:18:00
2023-03-12T18:45:00+00:00,LONG,ob_inside_35,20945.69,21074.54,20898.79,20958.43,20407.15,20906.54,21048.77,20919.66,21177.88,0.613,no_entry,0.0,2023-03-12T19:18:00
2023-03-12T18:45:00+00:00,LONG,ob_inside_50,20945.69,21074.54,20898.79,20958.43,20407.15,20906.54,21048.77,20928.61,21168.93,0.571,no_entry,0.0,2023-03-12T19:18:00
2023-03-12T18:45:00+00:00,LONG,poi_extreme,20945.69,21074.54,20898.79,20958.43,20407.15,20906.54,21048.77,20407.15,21690.39,3.048,win,1.0,2023-03-12T22:24:00
2023-03-21T17:45:00+00:00,SHORT,ob_full,28141.28,28150.51,28040.13,28244.87,28188.93,28472.0,28143.13,28244.87,28041.38,0.362,no_entry,0.0,2023-03-21T18:18:00
2023-03-21T17:45:00+00:00,SHORT,ob_inside_15,28141.28,28150.51,28040.13,28244.87,28188.93,28472.0,28143.13,28214.16,28072.09,0.252,no_entry,0.0,2023-03-21T18:18:00
2023-03-21T17:45:00+00:00,SHORT,ob_inside_35,28141.28,28150.51,28040.13,28244.87,28188.93,28472.0,28143.13,28173.21,28113.04,0.107,no_entry,0.0,2023-03-21T18:18:00
2023-03-21T17:45:00+00:00,SHORT,ob_inside_50,,,,,,,28143.13,28142.5,,,invalid,0.0,
2023-03-21T17:45:00+00:00,SHORT,poi_extreme,28141.28,28150.51,28040.13,28244.87,28188.93,28472.0,28143.13,28472.0,27814.25,1.169,loss,-1.0,2023-03-22T14:33:00
2023-03-31T20:15:00+00:00,SHORT,ob_full,28413.74,28419.97,28370.78,28656.69,28489.18,29184.68,28414.99,28656.69,28173.28,0.851,loss,-1.0,2023-04-01T02:01:00
2023-03-31T20:15:00+00:00,SHORT,ob_inside_15,28413.74,28419.97,28370.78,28656.69,28489.18,29184.68,28414.99,28613.8,28216.17,0.7,loss,-1.0,2023-03-31T22:38:00
2023-03-31T20:15:00+00:00,SHORT,ob_inside_35,28413.74,28419.97,28370.78,28656.69,28489.18,29184.68,28414.99,28556.62,28273.35,0.498,loss,-1.0,2023-03-31T21:50:00
2023-03-31T20:15:00+00:00,SHORT,ob_inside_50,28413.74,28419.97,28370.78,28656.69,28489.18,29184.68,28414.99,28513.74,28316.24,0.348,loss,-1.0,2023-03-31T21:50:00
2023-03-31T20:15:00+00:00,SHORT,poi_extreme,28413.74,28419.97,28370.78,28656.69,28489.18,29184.68,28414.99,29184.68,27645.29,2.709,win,1.0,2023-04-03T01:43:00
2023-04-05T03:15:00+00:00,SHORT,ob_full,28498.8,28522.99,28477.73,28555.0,28541.1,28819.71,28503.64,28555.0,28452.28,0.18,no_entry,0.0,2023-04-05T03:41:00
2023-04-05T03:15:00+00:00,SHORT,ob_inside_15,28498.8,28522.99,28477.73,28555.0,28541.1,28819.71,28503.64,28543.41,28463.87,0.14,no_entry,0.0,2023-04-05T03:41:00
2023-04-05T03:15:00+00:00,SHORT,ob_inside_35,28498.8,28522.99,28477.73,28555.0,28541.1,28819.71,28503.64,28527.96,28479.32,0.085,no_entry,0.0,2023-04-05T03:41:00
2023-04-05T03:15:00+00:00,SHORT,ob_inside_50,28498.8,28522.99,28477.73,28555.0,28541.1,28819.71,28503.64,28516.36,28490.91,0.045,no_entry,0.0,2023-04-05T03:41:00
2023-04-05T03:15:00+00:00,SHORT,poi_extreme,28498.8,28522.99,28477.73,28555.0,28541.1,28819.71,28503.64,28819.71,28187.57,1.109,win,1.0,2023-04-05T14:11:00
2023-04-06T14:15:00+00:00,LONG,ob_full,27894.47,27914.82,27711.0,27904.04,27200.24,27800.0,27910.75,27711.0,28110.5,0.716,win,1.0,2023-04-06T15:25:00
2023-04-06T14:15:00+00:00,LONG,ob_inside_15,27894.47,27914.82,27711.0,27904.04,27200.24,27800.0,27910.75,27739.96,28081.54,0.612,win,1.0,2023-04-06T15:25:00
2023-04-06T14:15:00+00:00,LONG,ob_inside_35,27894.47,27914.82,27711.0,27904.04,27200.24,27800.0,27910.75,27778.56,28042.94,0.474,win,1.0,2023-04-06T15:08:00
2023-04-06T14:15:00+00:00,LONG,ob_inside_50,27894.47,27914.82,27711.0,27904.04,27200.24,27800.0,27910.75,27807.52,28013.98,0.37,win,1.0,2023-04-06T15:05:00
2023-04-06T14:15:00+00:00,LONG,poi_extreme,27894.47,27914.82,27711.0,27904.04,27200.24,27800.0,27910.75,27200.24,28621.26,2.546,win,1.0,2023-04-10T16:40:00
2023-04-12T18:20:00+00:00,SHORT,ob_full,29981.82,30021.0,30016.31,30486.0,30194.23,30550.0,29989.66,30486.0,29493.31,1.655,loss,-1.0,2023-04-13T14:52:00
2023-04-12T18:20:00+00:00,SHORT,ob_inside_15,29981.82,30021.0,30016.31,30486.0,30194.23,30550.0,29989.66,30415.55,29563.77,1.42,loss,-1.0,2023-04-13T14:36:00
2023-04-12T18:20:00+00:00,SHORT,ob_inside_35,29981.82,30021.0,30016.31,30486.0,30194.23,30550.0,29989.66,30321.61,29657.7,1.107,loss,-1.0,2023-04-13T09:15:00
2023-04-12T18:20:00+00:00,SHORT,ob_inside_50,29981.82,30021.0,30016.31,30486.0,30194.23,30550.0,29989.66,30251.15,29728.16,0.872,loss,-1.0,2023-04-13T08:54:00
2023-04-12T18:20:00+00:00,SHORT,poi_extreme,29981.82,30021.0,30016.31,30486.0,30194.23,30550.0,29989.66,30550.0,29429.31,1.868,loss,-1.0,2023-04-13T15:05:00
2023-04-18T11:15:00+00:00,LONG,ob_full,29903.98,29920.01,29909.17,29982.8,29637.4,29964.02,29916.8,29909.17,29924.44,0.026,no_entry,0.0,2023-04-19T08:09:00
2023-04-18T11:15:00+00:00,LONG,ob_inside_15,,,,,,,29916.8,29920.21,,,invalid,0.0,
2023-04-18T11:15:00+00:00,LONG,ob_inside_35,,,,,,,29916.8,29934.94,,,invalid,0.0,
2023-04-18T11:15:00+00:00,LONG,ob_inside_50,,,,,,,29916.8,29945.99,,,invalid,0.0,
2023-04-18T11:15:00+00:00,LONG,poi_extreme,29903.98,29920.01,29909.17,29982.8,29637.4,29964.02,29916.8,29637.4,30196.21,0.934,no_entry,0.0,2023-04-19T08:09:00
2023-04-19T00:20:00+00:00,SHORT,ob_full,30329.7,30351.79,30303.14,30433.18,30332.98,30549.99,30334.12,30433.18,30235.06,0.327,win,1.0,2023-04-19T01:50:00
2023-04-19T00:20:00+00:00,SHORT,ob_inside_15,30329.7,30351.79,30303.14,30433.18,30332.98,30549.99,30334.12,30413.67,30254.56,0.262,win,1.0,2023-04-19T01:14:00
2023-04-19T00:20:00+00:00,SHORT,ob_inside_35,30329.7,30351.79,30303.14,30433.18,30332.98,30549.99,30334.12,30387.67,30280.57,0.177,loss,-1.0,2023-04-19T00:20:00
2023-04-19T00:20:00+00:00,SHORT,ob_inside_50,30329.7,30351.79,30303.14,30433.18,30332.98,30549.99,30334.12,30368.16,30300.08,0.112,loss,-1.0,2023-04-19T00:20:00
2023-04-19T00:20:00+00:00,SHORT,poi_extreme,30329.7,30351.79,30303.14,30433.18,30332.98,30549.99,30334.12,30549.99,30118.25,0.712,win,1.0,2023-04-19T06:18:00
2023-04-19T16:20:00+00:00,LONG,ob_full,29297.0,29310.83,29181.65,29310.64,29096.78,29430.27,29308.06,29181.65,29434.48,0.431,loss,-1.0,2023-04-19T17:19:00
2023-04-19T16:20:00+00:00,LONG,ob_inside_15,29297.0,29310.83,29181.65,29310.64,29096.78,29430.27,29308.06,29201.0,29415.13,0.365,loss,-1.0,2023-04-19T17:19:00
2023-04-19T16:20:00+00:00,LONG,ob_inside_35,29297.0,29310.83,29181.65,29310.64,29096.78,29430.27,29308.06,29226.8,29389.33,0.277,loss,-1.0,2023-04-19T17:19:00
2023-04-19T16:20:00+00:00,LONG,ob_inside_50,29297.0,29310.83,29181.65,29310.64,29096.78,29430.27,29308.06,29246.15,29369.98,0.211,loss,-1.0,2023-04-19T17:19:00
2023-04-19T16:20:00+00:00,LONG,poi_extreme,29297.0,29310.83,29181.65,29310.64,29096.78,29430.27,29308.06,29096.78,29519.35,0.721,loss,-1.0,2023-04-19T17:42:00
2023-04-22T22:45:00+00:00,LONG,ob_full,27800.03,27804.32,27785.0,27839.79,27711.0,27910.97,27803.46,27785.0,27821.92,0.066,no_entry,0.0,2023-04-22T23:51:00
2023-04-22T22:45:00+00:00,LONG,ob_inside_15,27800.03,27804.32,27785.0,27839.79,27711.0,27910.97,27803.46,27793.22,27813.71,0.037,no_entry,0.0,2023-04-22T23:51:00
2023-04-22T22:45:00+00:00,LONG,ob_inside_35,,,,,,,27803.46,27804.18,,,invalid,0.0,
2023-04-22T22:45:00+00:00,LONG,ob_inside_50,,,,,,,27803.46,27812.4,,,invalid,0.0,
2023-04-22T22:45:00+00:00,LONG,poi_extreme,27800.03,27804.32,27785.0,27839.79,27711.0,27910.97,27803.46,27711.0,27895.92,0.333,loss,-1.0,2023-04-23T00:30:00
2023-04-25T15:15:00+00:00,LONG,ob_full,27305.0,27361.74,27192.0,27357.32,26942.82,27267.06,27350.39,27192.0,27508.78,0.579,win,1.0,2023-04-25T17:40:00
2023-04-25T15:15:00+00:00,LONG,ob_inside_15,27305.0,27361.74,27192.0,27357.32,26942.82,27267.06,27350.39,27216.8,27483.99,0.488,win,1.0,2023-04-25T17:40:00
2023-04-25T15:15:00+00:00,LONG,ob_inside_35,27305.0,27361.74,27192.0,27357.32,26942.82,27267.06,27350.39,27249.86,27450.92,0.368,win,1.0,2023-04-25T17:40:00
2023-04-25T15:15:00+00:00,LONG,ob_inside_50,27305.0,27361.74,27192.0,27357.32,26942.82,27267.06,27350.39,27274.66,27426.12,0.277,no_entry,0.0,2023-04-25T15:32:00
2023-04-25T15:15:00+00:00,LONG,poi_extreme,27305.0,27361.74,27192.0,27357.32,26942.82,27267.06,27350.39,26942.82,27757.96,1.49,win,1.0,2023-04-25T18:39:00
2023-05-17T06:45:00+00:00,LONG,ob_full,26975.47,26980.44,26900.0,26984.84,26726.0,26917.61,26979.45,26900.0,27058.89,0.294,loss,-1.0,2023-05-17T07:45:00
2023-05-17T06:45:00+00:00,LONG,ob_inside_15,26975.47,26980.44,26900.0,26984.84,26726.0,26917.61,26979.45,26912.73,27046.17,0.247,loss,-1.0,2023-05-17T07:45:00
2023-05-17T06:45:00+00:00,LONG,ob_inside_35,26975.47,26980.44,26900.0,26984.84,26726.0,26917.61,26979.45,26929.69,27029.2,0.184,no_entry,0.0,2023-05-17T07:27:00
2023-05-17T06:45:00+00:00,LONG,ob_inside_50,26975.47,26980.44,26900.0,26984.84,26726.0,26917.61,26979.45,26942.42,27016.47,0.137,no_entry,0.0,2023-05-17T07:27:00
2023-05-17T06:45:00+00:00,LONG,poi_extreme,26975.47,26980.44,26900.0,26984.84,26726.0,26917.61,26979.45,26726.0,27232.89,0.939,loss,-1.0,2023-05-17T11:23:00
2023-05-18T01:45:00+00:00,SHORT,ob_full,27340.4,27368.48,27340.6,27500.0,27418.24,27663.59,27346.02,27500.0,27192.03,0.563,win,1.0,2023-05-18T06:11:00
2023-05-18T01:45:00+00:00,SHORT,ob_inside_15,27340.4,27368.48,27340.6,27500.0,27418.24,27663.59,27346.02,27476.09,27215.94,0.476,win,1.0,2023-05-18T06:11:00
2023-05-18T01:45:00+00:00,SHORT,ob_inside_35,27340.4,27368.48,27340.6,27500.0,27418.24,27663.59,27346.02,27444.21,27247.82,0.359,win,1.0,2023-05-18T05:47:00
2023-05-18T01:45:00+00:00,SHORT,ob_inside_50,27340.4,27368.48,27340.6,27500.0,27418.24,27663.59,27346.02,27420.3,27271.73,0.272,win,1.0,2023-05-18T05:22:00
2023-05-18T01:45:00+00:00,SHORT,poi_extreme,27340.4,27368.48,27340.6,27500.0,27418.24,27663.59,27346.02,27663.59,27028.44,1.161,win,1.0,2023-05-18T14:45:00
2023-05-19T21:15:00+00:00,LONG,ob_full,26847.14,26849.02,26630.0,26865.47,26361.2,26734.01,26848.64,26630.0,27067.29,0.814,win,1.0,2023-05-20T17:46:00
2023-05-19T21:15:00+00:00,LONG,ob_inside_15,26847.14,26849.02,26630.0,26865.47,26361.2,26734.01,26848.64,26665.32,27031.97,0.683,win,1.0,2023-05-20T17:44:00
2023-05-19T21:15:00+00:00,LONG,ob_inside_35,26847.14,26849.02,26630.0,26865.47,26361.2,26734.01,26848.64,26712.41,26984.87,0.507,win,1.0,2023-05-20T17:44:00
2023-05-19T21:15:00+00:00,LONG,ob_inside_50,26847.14,26849.02,26630.0,26865.47,26361.2,26734.01,26848.64,26747.74,26949.55,0.376,win,1.0,2023-05-20T15:34:00
2023-05-19T21:15:00+00:00,LONG,poi_extreme,26847.14,26849.02,26630.0,26865.47,26361.2,26734.01,26848.64,26361.2,27336.09,1.816,win,1.0,2023-05-23T03:20:00
2023-05-25T04:20:00+00:00,LONG,ob_full,26207.7,26207.93,26201.67,26285.01,25811.46,26320.83,26207.88,26201.67,26214.1,0.024,no_entry,0.0,2023-05-25T04:21:00
2023-05-25T04:20:00+00:00,LONG,ob_inside_15,,,,,,,26207.88,26214.17,,,invalid,0.0,
2023-05-25T04:20:00+00:00,LONG,ob_inside_35,,,,,,,26207.88,26230.84,,,invalid,0.0,
2023-05-25T04:20:00+00:00,LONG,ob_inside_50,,,,,,,26207.88,26243.34,,,invalid,0.0,
2023-05-25T04:20:00+00:00,LONG,poi_extreme,26207.7,26207.93,26201.67,26285.01,25811.46,26320.83,26207.88,25811.46,26604.31,1.513,win,1.0,2023-05-25T19:10:00
2023-06-06T17:00:00+00:00,LONG,ob_full,26222.62,26290.56,26168.6,26338.36,25871.89,26183.72,26276.97,26168.6,26385.34,0.412,no_entry,0.0,2023-06-07T15:01:00
2023-06-06T17:00:00+00:00,LONG,ob_inside_15,26222.62,26290.56,26168.6,26338.36,25871.89,26183.72,26276.97,26194.06,26359.88,0.316,no_entry,0.0,2023-06-07T15:01:00
2023-06-06T17:00:00+00:00,LONG,ob_inside_35,26222.62,26290.56,26168.6,26338.36,25871.89,26183.72,26276.97,26228.02,26325.93,0.186,no_entry,0.0,2023-06-07T15:01:00
2023-06-06T17:00:00+00:00,LONG,ob_inside_50,26222.62,26290.56,26168.6,26338.36,25871.89,26183.72,26276.97,26253.48,26300.46,0.089,no_entry,0.0,2023-06-07T15:01:00
2023-06-06T17:00:00+00:00,LONG,poi_extreme,26222.62,26290.56,26168.6,26338.36,25871.89,26183.72,26276.97,25871.89,26682.05,1.542,no_entry,0.0,2023-06-07T15:01:00
2023-06-06T19:20:00+00:00,LONG,ob_full,26739.91,26871.61,26742.13,26816.7,26505.0,26817.93,26845.27,26742.13,26948.41,0.384,loss,-1.0,2023-06-06T19:20:00
2023-06-06T19:20:00+00:00,LONG,ob_inside_15,26739.91,26871.61,26742.13,26816.7,26505.0,26817.93,26845.27,26753.32,26937.22,0.343,loss,-1.0,2023-06-06T19:20:00
2023-06-06T19:20:00+00:00,LONG,ob_inside_35,26739.91,26871.61,26742.13,26816.7,26505.0,26817.93,26845.27,26768.23,26922.31,0.287,loss,-1.0,2023-06-06T19:20:00
2023-06-06T19:20:00+00:00,LONG,ob_inside_50,26739.91,26871.61,26742.13,26816.7,26505.0,26817.93,26845.27,26779.42,26911.12,0.245,loss,-1.0,2023-06-06T19:20:00
2023-06-06T19:20:00+00:00,LONG,poi_extreme,26739.91,26871.61,26742.13,26816.7,26505.0,26817.93,26845.27,26505.0,27185.54,1.268,win,1.0,2023-06-06T19:53:00
2023-06-10T13:30:00+00:00,LONG,ob_full,25629.43,25640.59,25598.49,25669.06,25351.02,25686.64,25638.36,25598.49,25678.23,0.156,no_entry,0.0,2023-06-10T13:48:00
2023-06-10T13:30:00+00:00,LONG,ob_inside_15,25629.43,25640.59,25598.49,25669.06,25351.02,25686.64,25638.36,25609.08,25667.64,0.114,no_entry,0.0,2023-06-10T13:48:00
2023-06-10T13:30:00+00:00,LONG,ob_inside_35,25629.43,25640.59,25598.49,25669.06,25351.02,25686.64,25638.36,25623.19,25653.53,0.059,no_entry,0.0,2023-06-10T13:48:00
2023-06-10T13:30:00+00:00,LONG,ob_inside_50,25629.43,25640.59,25598.49,25669.06,25351.02,25686.64,25638.36,25633.78,25642.94,0.018,no_entry,0.0,2023-06-10T13:48:00
2023-06-10T13:30:00+00:00,LONG,poi_extreme,25629.43,25640.59,25598.49,25669.06,25351.02,25686.64,25638.36,25351.02,25925.7,1.121,win,1.0,2023-06-10T17:32:00
2023-06-13T04:15:00+00:00,SHORT,ob_full,26032.94,26043.04,25965.1,26059.59,26030.89,26206.88,26034.96,26059.59,26010.33,0.095,no_entry,0.0,2023-06-13T04:37:00
2023-06-13T04:15:00+00:00,SHORT,ob_inside_15,26032.94,26043.04,25965.1,26059.59,26030.89,26206.88,26034.96,26045.42,26024.5,0.04,no_entry,0.0,2023-06-13T04:37:00
2023-06-13T04:15:00+00:00,SHORT,ob_inside_35,,,,,,,26034.96,26026.52,,,invalid,0.0,
2023-06-13T04:15:00+00:00,SHORT,ob_inside_50,,,,,,,26034.96,26012.35,,,invalid,0.0,
2023-06-13T04:15:00+00:00,SHORT,poi_extreme,26032.94,26043.04,25965.1,26059.59,26030.89,26206.88,26034.96,26206.88,25863.04,0.66,loss,-1.0,2023-06-13T08:45:00
2023-06-16T16:00:00+00:00,LONG,ob_full,25670.57,25780.5,25652.04,25825.41,25602.11,25791.29,25758.51,25652.04,25864.99,0.413,not_filled,0.0,
2023-06-16T16:00:00+00:00,LONG,ob_inside_15,25670.57,25780.5,25652.04,25825.41,25602.11,25791.29,25758.51,25678.05,25838.98,0.312,not_filled,0.0,
2023-06-16T16:00:00+00:00,LONG,ob_inside_35,25670.57,25780.5,25652.04,25825.41,25602.11,25791.29,25758.51,25712.72,25804.31,0.178,not_filled,0.0,
2023-06-16T16:00:00+00:00,LONG,ob_inside_50,25670.57,25780.5,25652.04,25825.41,25602.11,25791.29,25758.51,25738.72,25778.3,0.077,not_filled,0.0,
2023-06-16T16:00:00+00:00,LONG,poi_extreme,25670.57,25780.5,25652.04,25825.41,25602.11,25791.29,25758.51,25602.11,25914.92,0.607,not_filled,0.0,
2023-06-18T04:15:00+00:00,SHORT,ob_full,26534.45,26538.17,26525.4,26595.13,26593.57,26839.99,26535.19,26595.13,26475.26,0.226,loss,-1.0,2023-06-18T05:23:00
2023-06-18T04:15:00+00:00,SHORT,ob_inside_15,26534.45,26538.17,26525.4,26595.13,26593.57,26839.99,26535.19,26584.67,26485.72,0.186,loss,-1.0,2023-06-18T05:23:00
2023-06-18T04:15:00+00:00,SHORT,ob_inside_35,26534.45,26538.17,26525.4,26595.13,26593.57,26839.99,26535.19,26570.72,26499.66,0.134,win,1.0,2023-06-18T04:53:00
2023-06-18T04:15:00+00:00,SHORT,ob_inside_50,26534.45,26538.17,26525.4,26595.13,26593.57,26839.99,26535.19,26560.26,26510.12,0.094,win,1.0,2023-06-18T04:52:00
2023-06-18T04:15:00+00:00,SHORT,poi_extreme,26534.45,26538.17,26525.4,26595.13,26593.57,26839.99,26535.19,26839.99,26230.4,1.149,loss,-1.0,2023-06-19T18:05:00
2023-06-19T23:00:00+00:00,SHORT,ob_full,26776.92,26790.0,26499.64,27068.09,26650.01,26700.0,26779.54,27068.09,26490.98,1.078,loss,-1.0,2023-06-20T01:07:00
2023-06-19T23:00:00+00:00,SHORT,ob_inside_15,26776.92,26790.0,26499.64,27068.09,26650.01,26700.0,26779.54,26982.82,26576.25,0.759,loss,-1.0,2023-06-20T00:50:00
2023-06-19T23:00:00+00:00,SHORT,ob_inside_35,26776.92,26790.0,26499.64,27068.09,26650.01,26700.0,26779.54,26869.13,26689.94,0.335,loss,-1.0,2023-06-20T00:23:00
2023-06-19T23:00:00+00:00,SHORT,ob_inside_50,26776.92,26790.0,26499.64,27068.09,26650.01,26700.0,26779.54,26783.86,26775.21,0.016,no_entry,0.0,2023-06-19T23:29:00
2023-06-19T23:00:00+00:00,SHORT,poi_extreme,,,,,,,26779.54,26700.0,,,invalid,0.0,
2023-06-22T14:20:00+00:00,SHORT,ob_full,30151.6,30192.0,30134.36,30244.0,30112.03,30800.0,30159.68,30244.0,30075.36,0.28,loss,-1.0,2023-06-22T14:20:00
2023-06-22T14:20:00+00:00,SHORT,ob_inside_15,30151.6,30192.0,30134.36,30244.0,30112.03,30800.0,30159.68,30227.55,30091.81,0.225,loss,-1.0,2023-06-22T14:20:00
2023-06-22T14:20:00+00:00,SHORT,ob_inside_35,30151.6,30192.0,30134.36,30244.0,30112.03,30800.0,30159.68,30205.63,30113.73,0.152,loss,-1.0,2023-06-22T14:20:00
2023-06-22T14:20:00+00:00,SHORT,ob_inside_50,30151.6,30192.0,30134.36,30244.0,30112.03,30800.0,30159.68,30189.18,30130.18,0.098,loss,-1.0,2023-06-22T14:20:00
2023-06-22T14:20:00+00:00,SHORT,poi_extreme,30151.6,30192.0,30134.36,30244.0,30112.03,30800.0,30159.68,30800.0,29519.36,2.123,loss,-1.0,2023-06-23T15:23:00
2023-06-27T20:20:00+00:00,SHORT,ob_full,30616.0,30638.91,30610.41,30994.97,30748.46,31046.01,30620.58,30994.97,30246.19,1.223,win,1.0,2023-06-28T07:34:00
2023-06-27T20:20:00+00:00,SHORT,ob_inside_15,30616.0,30638.91,30610.41,30994.97,30748.46,31046.01,30620.58,30937.29,30303.88,1.034,win,1.0,2023-06-28T07:27:00
2023-06-27T20:20:00+00:00,SHORT,ob_inside_35,30616.0,30638.91,30610.41,30994.97,30748.46,31046.01,30620.58,30860.37,30380.79,0.783,win,1.0,2023-06-28T02:51:00
2023-06-27T20:20:00+00:00,SHORT,ob_inside_50,30616.0,30638.91,30610.41,30994.97,30748.46,31046.01,30620.58,30802.69,30438.47,0.595,win,1.0,2023-06-28T02:51:00
2023-06-27T20:20:00+00:00,SHORT,poi_extreme,30616.0,30638.91,30610.41,30994.97,30748.46,31046.01,30620.58,31046.01,30195.15,1.389,win,1.0,2023-06-28T07:34:00
2023-06-28T18:20:00+00:00,LONG,ob_full,30166.0,30216.17,30009.0,30310.73,29930.0,30243.97,30206.14,30009.0,30403.27,0.653,loss,-1.0,2023-06-28T19:30:00
2023-06-28T18:20:00+00:00,LONG,ob_inside_15,30166.0,30216.17,30009.0,30310.73,29930.0,30243.97,30206.14,30054.26,30358.01,0.503,loss,-1.0,2023-06-28T19:29:00
2023-06-28T18:20:00+00:00,LONG,ob_inside_35,30166.0,30216.17,30009.0,30310.73,29930.0,30243.97,30206.14,30114.61,30297.67,0.303,loss,-1.0,2023-06-28T19:26:00
2023-06-28T18:20:00+00:00,LONG,ob_inside_50,30166.0,30216.17,30009.0,30310.73,29930.0,30243.97,30206.14,30159.86,30252.41,0.153,win,1.0,2023-06-28T18:42:00
2023-06-28T18:20:00+00:00,LONG,poi_extreme,30166.0,30216.17,30009.0,30310.73,29930.0,30243.97,30206.14,29930.0,30482.27,0.914,loss,-1.0,2023-06-28T19:30:00
2023-06-28T20:45:00+00:00,LONG,ob_full,30078.76,30080.0,29930.0,30100.46,29963.6,30296.36,30079.75,29930.0,30229.5,0.498,win,1.0,2023-06-29T01:21:00
2023-06-28T20:45:00+00:00,LONG,ob_inside_15,30078.76,30080.0,29930.0,30100.46,29963.6,30296.36,30079.75,29955.57,30203.94,0.413,win,1.0,2023-06-28T21:38:00
2023-06-28T20:45:00+00:00,LONG,ob_inside_35,30078.76,30080.0,29930.0,30100.46,29963.6,30296.36,30079.75,29989.66,30169.84,0.3,win,1.0,2023-06-28T21:37:00
2023-06-28T20:45:00+00:00,LONG,ob_inside_50,30078.76,30080.0,29930.0,30100.46,29963.6,30296.36,30079.75,30015.23,30144.27,0.215,win,1.0,2023-06-28T21:36:00
2023-06-28T20:45:00+00:00,LONG,poi_extreme,30078.76,30080.0,29930.0,30100.46,29963.6,30296.36,30079.75,29963.6,30195.9,0.386,win,1.0,2023-06-28T21:38:00
2023-07-06T15:45:00+00:00,LONG,ob_full,30275.0,30371.78,30237.35,30417.65,30155.0,30498.01,30352.42,30237.35,30467.5,0.379,no_entry,0.0,2023-07-06T16:12:00
2023-07-06T15:45:00+00:00,LONG,ob_inside_15,30275.0,30371.78,30237.35,30417.65,30155.0,30498.01,30352.42,30264.4,30440.45,0.29,no_entry,0.0,2023-07-06T16:12:00
2023-07-06T15:45:00+00:00,LONG,ob_inside_35,30275.0,30371.78,30237.35,30417.65,30155.0,30498.01,30352.42,30300.45,30404.39,0.171,no_entry,0.0,2023-07-06T16:12:00
2023-07-06T15:45:00+00:00,LONG,ob_inside_50,30275.0,30371.78,30237.35,30417.65,30155.0,30498.01,30352.42,30327.5,30377.35,0.082,no_entry,0.0,2023-07-06T16:12:00
2023-07-06T15:45:00+00:00,LONG,poi_extreme,30275.0,30371.78,30237.35,30417.65,30155.0,30498.01,30352.42,30155.0,30549.85,0.65,loss,-1.0,2023-07-06T22:52:00
2023-07-06T22:20:00+00:00,LONG,ob_full,30224.73,30229.3,29888.0,30373.48,29500.0,30067.72,30228.39,29888.0,30568.77,1.126,loss,-1.0,2023-07-06T23:21:00
2023-07-06T22:20:00+00:00,LONG,ob_inside_15,30224.73,30229.3,29888.0,30373.48,29500.0,30067.72,30228.39,29960.82,30495.95,0.885,loss,-1.0,2023-07-06T23:08:00
2023-07-06T22:20:00+00:00,LONG,ob_inside_35,30224.73,30229.3,29888.0,30373.48,29500.0,30067.72,30228.39,30057.92,30398.85,0.564,loss,-1.0,2023-07-06T23:06:00
2023-07-06T22:20:00+00:00,LONG,ob_inside_50,30224.73,30229.3,29888.0,30373.48,29500.0,30067.72,30228.39,30130.74,30326.03,0.323,loss,-1.0,2023-07-06T22:52:00
2023-07-06T22:20:00+00:00,LONG,poi_extreme,30224.73,30229.3,29888.0,30373.48,29500.0,30067.72,30228.39,29500.0,30956.77,2.41,win,1.0,2023-07-10T20:02:00
2023-07-07T01:45:00+00:00,LONG,ob_full,30059.05,30066.37,29925.5,30092.49,29858.8,30100.0,30064.91,29925.5,30204.31,0.464,win,1.0,2023-07-07T05:24:00
2023-07-07T01:45:00+00:00,LONG,ob_inside_15,30059.05,30066.37,29925.5,30092.49,29858.8,30100.0,30064.91,29950.55,30179.26,0.38,win,1.0,2023-07-07T05:24:00
2023-07-07T01:45:00+00:00,LONG,ob_inside_35,30059.05,30066.37,29925.5,30092.49,29858.8,30100.0,30064.91,29983.95,30145.87,0.269,win,1.0,2023-07-07T03:21:00
2023-07-07T01:45:00+00:00,LONG,ob_inside_50,30059.05,30066.37,29925.5,30092.49,29858.8,30100.0,30064.91,30009.0,30120.82,0.186,win,1.0,2023-07-07T02:44:00
2023-07-07T01:45:00+00:00,LONG,poi_extreme,30059.05,30066.37,29925.5,30092.49,29858.8,30100.0,30064.91,29858.8,30271.01,0.686,win,1.0,2023-07-07T05:26:00
2023-07-12T15:20:00+00:00,SHORT,ob_full,30703.26,30728.85,30724.0,30983.25,30846.55,31500.0,30708.38,30983.25,30433.51,0.895,win,1.0,2023-07-12T16:07:00
