signal_time,direction,entry_pct,fvg_b,fvg_t,ob_b,ob_t,entry,sl,tp,outcome,R,fill_time
2020-03-19T23:15:00+00:00,SHORT,0.8,6215.43,6240.0,6237.7,6400.0,6220.34,6400.0,6040.69,loss,-1.0,2020-03-20T08:09:00
2020-03-19T23:15:00+00:00,SHORT,0.9,6215.43,6240.0,6237.7,6400.0,6217.89,6400.0,6035.77,loss,-1.0,2020-03-20T08:09:00
2020-05-09T12:00:00+00:00,LONG,0.1,9584.57,9600.6,9520.0,9693.26,9586.17,9520.0,9652.35,no_entry,0.0,2020-05-09T21:11:00
2020-05-09T12:00:00+00:00,LONG,0.2,9584.57,9600.6,9520.0,9693.26,9587.78,9520.0,9655.55,no_entry,0.0,2020-05-09T21:11:00
2020-05-09T12:00:00+00:00,LONG,0.3,9584.57,9600.6,9520.0,9693.26,9589.38,9520.0,9658.76,no_entry,0.0,2020-05-09T21:11:00
2020-05-09T12:00:00+00:00,LONG,0.4,9584.57,9600.6,9520.0,9693.26,9590.98,9520.0,9661.96,no_entry,0.0,2020-05-09T21:11:00
2020-05-09T12:00:00+00:00,LONG,0.5,9584.57,9600.6,9520.0,9693.26,9592.58,9520.0,9665.17,no_entry,0.0,2020-05-09T21:11:00
2020-05-09T12:00:00+00:00,LONG,0.6,9584.57,9600.6,9520.0,9693.26,9594.19,9520.0,9668.38,no_entry,0.0,2020-05-09T21:10:00
2020-05-09T12:00:00+00:00,LONG,0.7,9584.57,9600.6,9520.0,9693.26,9595.79,9520.0,9671.58,no_entry,0.0,2020-05-09T21:10:00
2020-05-09T12:00:00+00:00,LONG,0.8,9584.57,9600.6,9520.0,9693.26,9597.39,9520.0,9674.79,no_entry,0.0,2020-05-09T21:10:00
2020-05-09T12:00:00+00:00,LONG,0.9,9584.57,9600.6,9520.0,9693.26,9599.0,9520.0,9677.99,no_entry,0.0,2020-05-09T21:10:00
2020-05-14T12:00:00+00:00,SHORT,0.1,9713.77,9715.14,9649.0,9799.13,9715.0,9799.13,9630.88,no_entry,0.0,2020-05-14T14:16:00
2020-05-14T12:00:00+00:00,SHORT,0.2,9713.77,9715.14,9649.0,9799.13,9714.87,9799.13,9630.6,no_entry,0.0,2020-05-14T14:16:00
2020-05-14T12:00:00+00:00,SHORT,0.3,9713.77,9715.14,9649.0,9799.13,9714.73,9799.13,9630.33,no_entry,0.0,2020-05-14T14:16:00
2020-05-14T12:00:00+00:00,SHORT,0.4,9713.77,9715.14,9649.0,9799.13,9714.59,9799.13,9630.05,no_entry,0.0,2020-05-14T14:16:00
2020-05-14T12:00:00+00:00,SHORT,0.5,9713.77,9715.14,9649.0,9799.13,9714.45,9799.13,9629.78,no_entry,0.0,2020-05-14T14:16:00
