signal_time,direction,outcome,R,entry,sl,tp,hull_1d_L49,hull_1d_L78,hull_1d_L100,hull_1d_L160,hull_12h_L49,hull_12h_L78,hull_12h_L100,hull_12h_L160,hull_4h_L49,hull_4h_L78,hull_4h_L100,hull_4h_L160,hull_1h_L49,hull_1h_L78,hull_1h_L100,hull_1h_L160,ema200_1d,ema200_4h,ema200_1h,ema200_15m,asvk_1h,asvk_4h,mh_1h_color,mh_1h_color_align,mh_4h_color,mh_4h_color_align,mh_1h_mf_align,mh_4h_mf_align,hour,weekday,session,do_align,atr_ratio_bin
2024-12-29T20:45:00+00:00,LONG,loss,-1.0,93632.97,93201.03,94583.26,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OS,yellow_OS,red,counter,grey_from_red,aligned,counter,counter,20,Sunday,off,aligned,med
2024-12-27T18:00:00+00:00,LONG,win,2.2,94194.76,93728.85,95219.77,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OS,yellow_OS,red,counter,red,counter,counter,counter,18,Friday,off,aligned,high
2025-01-03T20:00:00+00:00,SHORT,win,2.2,98619.85,98866.29,98077.71,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,red,red,green,counter,green,counter,counter,counter,20,Friday,off,aligned,med
2025-02-12T18:15:00+00:00,SHORT,loss,-1.0,97131.97,97514.94,96289.45,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,yellow_OB,yellow_OS,grey_from_red,counter,red,aligned,counter,aligned,18,Wednesday,off,aligned,high
2025-02-13T09:15:00+00:00,LONG,loss,-1.0,96086.52,95782.71,96754.88,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OS,neutral,red,counter,red,counter,counter,counter,9,Thursday,London,aligned,med
2025-02-20T15:00:00+00:00,SHORT,loss,-1.0,97389.41,97945.59,96165.84,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,counter,counter,yellow_OB,yellow_OB,grey_from_green,aligned,green,counter,counter,counter,15,Thursday,NY,aligned,low
2025-03-10T19:30:00+00:00,LONG,loss,-1.0,78462.79,77709.14,80120.83,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,yellow_OS,red,counter,red,counter,counter,aligned,19,Monday,off,aligned,high
2025-04-06T23:45:00+00:00,LONG,loss,-1.0,78013.41,77393.77,79376.62,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,green,yellow_OS,red,counter,red,counter,counter,counter,23,Sunday,off,aligned,high
2025-03-17T12:15:00+00:00,SHORT,loss,-1.0,83398.48,83822.12,82466.47,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,neutral,neutral,green,counter,red,aligned,counter,aligned,12,Monday,NY,aligned,med
2025-03-29T23:15:00+00:00,LONG,win,2.2,82426.87,82313.16,82677.02,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,yellow_OS,yellow_OS,grey_from_red,aligned,red,counter,counter,counter,23,Saturday,off,aligned,med
2025-04-02T17:30:00+00:00,SHORT,win,2.2,86873.56,87200.83,86153.55,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,red,red,green,counter,green,counter,counter,counter,17,Wednesday,off,aligned,med
2025-04-12T16:45:00+00:00,SHORT,loss,-1.0,84794.66,85201.86,83898.83,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,red,red,green,counter,green,counter,counter,aligned,16,Saturday,NY,aligned,low
2025-04-21T03:40:00+00:00,SHORT,loss,-1.0,87341.89,87538.5,86909.36,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,red,neutral,green,counter,red,aligned,counter,counter,3,Monday,Asia,aligned,high
2025-04-19T15:40:00+00:00,SHORT,win,2.2,85304.94,85550.23,84765.32,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OB,yellow_OB,green,counter,green,counter,counter,counter,15,Saturday,NY,aligned,med
2025-04-30T16:45:00+00:00,LONG,win,2.2,93839.17,93610.33,94342.61,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,green,neutral,red,counter,grey_from_green,counter,aligned,aligned,16,Wednesday,NY,aligned,med
2025-05-12T16:15:00+00:00,LONG,loss,-1.0,102778.04,102506.58,103375.23,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,yellow_OS,neutral,red,counter,grey_from_green,counter,counter,aligned,16,Monday,NY,aligned,med
2025-05-31T03:40:00+00:00,LONG,win,2.2,103424.91,103172.78,103979.58,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,yellow_OS,green,red,counter,red,counter,counter,counter,3,Saturday,Asia,aligned,med
2025-05-21T11:15:00+00:00,LONG,win,2.2,106432.53,106190.2,106965.65,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,neutral,yellow_OB,grey_from_green,counter,green,aligned,aligned,aligned,11,Wednesday,London,aligned,med
2025-06-25T15:15:00+00:00,SHORT,loss,-1.0,107550.71,107953.33,106664.96,counter,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,red,red,green,counter,green,counter,counter,counter,15,Wednesday,NY,aligned,low
2025-07-06T23:00:00+00:00,SHORT,win,2.2,109243.27,109432.29,108827.43,counter,counter,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,red,neutral,green,counter,grey_from_red,counter,counter,aligned,23,Sunday,off,aligned,high
2025-08-05T16:15:00+00:00,LONG,win,2.2,113014.87,112798.07,113491.85,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OS,neutral,red,counter,green,aligned,aligned,counter,16,Tuesday,NY,aligned,high
2025-08-13T07:00:00+00:00,LONG,win,2.2,119341.14,119066.2,119946.01,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,aligned,counter,counter,aligned,aligned,aligned,aligned,yellow_OS,yellow_OB,red,counter,grey_from_green,counter,counter,aligned,7,Wednesday,London,aligned,med
2025-09-03T18:30:00+00:00,SHORT,win,2.2,112172.8,112464.02,111532.12,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,yellow_OB,red,green,counter,green,counter,counter,aligned,18,Wednesday,off,aligned,med
2025-09-23T03:30:00+00:00,LONG,win,2.2,112090.56,111594.86,113181.12,counter,aligned,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OS,green,grey_from_red,aligned,red,counter,counter,counter,3,Tuesday,Asia,aligned,high
2025-09-19T15:45:00+00:00,LONG,loss,-1.0,115806.81,115581.72,116302.0,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,green,neutral,red,counter,grey_from_green,counter,counter,aligned,15,Friday,NY,aligned,low
2025-09-25T07:30:00+00:00,LONG,win,2.2,111764.37,111547.57,112241.33,counter,aligned,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OS,yellow_OS,red,counter,grey_from_red,aligned,aligned,counter,7,Thursday,London,aligned,med
2025-11-07T21:15:00+00:00,SHORT,loss,-1.0,103605.36,103937.51,102874.62,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,red,neutral,green,counter,red,aligned,counter,aligned,21,Friday,off,aligned,med
2025-12-01T06:15:00+00:00,LONG,win,2.2,86014.8,85744.75,86608.91,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,green,neutral,red,counter,grey_from_green,counter,counter,aligned,6,Monday,Asia,aligned,high
2025-12-15T21:30:00+00:00,LONG,loss,-1.0,85938.78,85629.24,86619.77,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,green,yellow_OS,red,counter,red,counter,counter,counter,21,Monday,off,aligned,high
2025-12-15T00:00:00+00:00,LONG,win,2.2,88113.16,87763.78,88881.8,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,green,yellow_OS,red,counter,red,counter,counter,counter,0,Monday,Asia,aligned,high
2025-12-30T16:45:00+00:00,SHORT,win,2.2,88843.28,89240.49,87969.41,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,red,neutral,green,counter,red,aligned,counter,counter,16,Tuesday,NY,aligned,med
2025-12-31T21:00:00+00:00,LONG,win,2.2,87625.18,87351.24,88227.86,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,neutral,red,counter,green,aligned,counter,aligned,21,Wednesday,off,aligned,med
2026-01-28T18:45:00+00:00,SHORT,win,2.2,89679.12,90288.5,88338.47,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,red,yellow_OB,green,counter,green,counter,counter,aligned,18,Wednesday,off,aligned,med
2026-02-25T21:15:00+00:00,SHORT,loss,-1.0,69078.65,69677.74,67760.65,counter,aligned,aligned,aligned,aligned,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,red,red,green,counter,grey_from_red,counter,counter,aligned,21,Wednesday,off,aligned,med
2026-03-03T14:15:00+00:00,LONG,loss,-1.0,67000.23,66440.63,68231.35,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,counter,yellow_OS,yellow_OB,red,counter,green,aligned,counter,counter,14,Tuesday,NY,aligned,med
2026-03-06T21:00:00+00:00,LONG,win,2.2,68073.51,67880.25,68498.69,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,green,neutral,red,counter,red,counter,counter,aligned,21,Friday,off,aligned,med
2026-03-27T01:15:00+00:00,LONG,loss,-1.0,68817.69,68620.61,69251.28,counter,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,yellow_OS,yellow_OS,grey_from_red,aligned,red,counter,counter,counter,1,Friday,Asia,aligned,med
2026-04-16T15:40:00+00:00,LONG,win,2.2,74453.9,73707.06,76096.95,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,yellow_OS,yellow_OB,red,counter,green,aligned,counter,aligned,15,Thursday,NY,aligned,med
2026-05-01T16:30:00+00:00,SHORT,loss,-1.0,78390.1,78614.96,77895.4,aligned,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,red,yellow_OB,green,counter,green,counter,counter,counter,16,Friday,NY,aligned,med
2020-01-18T15:30:00+00:00,SHORT,loss,-1.0,8911.36,8948.73,8829.13,na,na,na,na,na,na,na,na,aligned,counter,na,na,counter,aligned,counter,aligned,counter,counter,counter,counter,neutral,na,green,counter,green,counter,counter,counter,15,Saturday,NY,counter,med
2020-01-27T04:30:00+00:00,SHORT,win,2.2,8659.86,8678.53,8618.77,na,na,na,na,na,na,na,na,counter,counter,counter,na,counter,counter,counter,counter,counter,counter,counter,counter,red,na,grey_from_green,aligned,green,counter,counter,aligned,4,Monday,Asia,aligned,med
2020-01-30T15:30:00+00:00,LONG,loss,-1.0,9367.07,9269.44,9581.85,na,na,na,na,aligned,na,na,na,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,yellow_OB,na,green,aligned,grey_from_green,counter,aligned,aligned,15,Thursday,NY,counter,low
2020-02-22T06:45:00+00:00,LONG,win,2.2,9593.34,9570.51,9643.56,na,na,na,na,counter,counter,na,na,counter,aligned,counter,counter,counter,counter,aligned,counter,aligned,aligned,counter,counter,neutral,yellow_OS,red,counter,red,counter,counter,counter,6,Saturday,Asia,aligned,low
2020-03-06T23:00:00+00:00,LONG,loss,-1.0,9098.13,9071.23,9157.31,counter,na,na,na,aligned,aligned,counter,na,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,aligned,aligned,yellow_OB,yellow_OB,grey_from_green,counter,green,aligned,aligned,counter,23,Friday,off,counter,med
2020-03-19T02:00:00+00:00,SHORT,win,2.2,5365.3,5389.4,5312.29,aligned,na,na,na,counter,aligned,aligned,na,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,red,neutral,green,counter,green,counter,counter,aligned,2,Thursday,Asia,counter,med
2020-03-19T03:30:00+00:00,LONG,win,2.2,5293.4,5265.64,5354.45,counter,na,na,na,aligned,counter,counter,na,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,counter,counter,counter,aligned,neutral,neutral,green,aligned,green,aligned,aligned,counter,3,Thursday,Asia,aligned,med
2020-03-26T04:20:00+00:00,SHORT,win,2.2,6712.71,6745.54,6640.5,counter,na,na,na,counter,counter,counter,na,counter,counter,counter,counter,counter,aligned,aligned,counter,aligned,aligned,counter,counter,neutral,red,green,counter,green,counter,counter,counter,4,Thursday,Asia,aligned,low
2020-03-27T15:15:00+00:00,LONG,loss,-1.0,6625.01,6589.36,6703.45,aligned,na,na,na,aligned,aligned,aligned,na,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,aligned,counter,green,yellow_OB,red,counter,green,aligned,counter,aligned,15,Friday,NY,aligned,low
2020-04-04T02:15:00+00:00,SHORT,loss,-1.0,6746.08,6783.21,6664.39,counter,counter,na,na,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,neutral,yellow_OB,red,aligned,green,counter,counter,aligned,2,Saturday,Asia,aligned,med
2020-04-15T01:30:00+00:00,LONG,win,2.2,6848.31,6822.04,6906.1,aligned,aligned,na,na,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,aligned,neutral,neutral,grey_from_green,counter,green,aligned,aligned,aligned,1,Wednesday,Asia,aligned,med
2020-05-12T17:45:00+00:00,SHORT,win,2.2,8906.6,8958.57,8792.27,aligned,counter,counter,na,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,counter,yellow_OB,yellow_OS,green,counter,grey_from_red,counter,counter,counter,17,Tuesday,off,aligned,low
2020-06-05T06:45:00+00:00,LONG,loss,-1.0,9787.05,9682.46,10017.13,aligned,counter,counter,na,aligned,aligned,aligned,counter,aligned,counter,aligned,aligned,counter,aligned,aligned,aligned,aligned,aligned,aligned,aligned,neutral,yellow_OB,grey_from_green,counter,green,aligned,aligned,aligned,6,Friday,Asia,aligned,med
2020-06-09T11:00:00+00:00,LONG,win,2.2,9670.45,9640.23,9736.92,aligned,counter,counter,na,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,yellow_OS,neutral,red,counter,green,aligned,counter,aligned,11,Tuesday,London,aligned,med
2020-06-14T15:15:00+00:00,LONG,loss,-1.0,9370.18,9328.41,9462.07,counter,counter,counter,na,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,yellow_OS,yellow_OS,red,counter,grey_from_red,aligned,aligned,counter,15,Sunday,NY,aligned,low
2020-06-30T13:40:00+00:00,LONG,loss,-1.0,9124.32,9084.88,9211.08,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,neutral,neutral,red,counter,green,aligned,aligned,aligned,13,Tuesday,NY,aligned,med
2020-06-30T09:20:00+00:00,LONG,loss,-1.0,9142.32,9122.67,9185.55,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,aligned,neutral,neutral,red,counter,green,aligned,aligned,aligned,9,Tuesday,London,aligned,med
2020-07-15T20:15:00+00:00,LONG,loss,-1.0,9191.99,9170.83,9238.54,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OS,neutral,red,counter,red,counter,counter,aligned,20,Wednesday,off,aligned,med
2020-08-05T02:00:00+00:00,LONG,win,2.2,11175.12,11121.61,11292.84,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,yellow_OS,neutral,grey_from_red,aligned,red,counter,aligned,aligned,2,Wednesday,Asia,aligned,med
2020-08-15T14:30:00+00:00,LONG,loss,-1.0,11804.62,11723.27,11983.58,counter,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,neutral,yellow_OB,grey_from_green,counter,green,aligned,aligned,aligned,14,Saturday,NY,counter,med
2020-08-17T00:15:00+00:00,SHORT,loss,-1.0,11868.84,11916.34,11764.34,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,yellow_OB,neutral,green,counter,grey_from_green,aligned,counter,counter,0,Monday,Asia,counter,med
2020-08-17T02:45:00+00:00,LONG,loss,-1.0,11831.15,11789.36,11923.08,counter,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,counter,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,neutral,neutral,green,aligned,grey_from_green,counter,aligned,aligned,2,Monday,Asia,aligned,med
2020-09-12T22:15:00+00:00,SHORT,win,2.2,10439.2,10454.8,10404.88,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,red,yellow_OB,green,counter,green,counter,counter,aligned,22,Saturday,off,aligned,med
2020-09-06T16:20:00+00:00,LONG,win,2.2,10199.48,10144.78,10319.82,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,neutral,yellow_OS,green,aligned,grey_from_red,aligned,aligned,aligned,16,Sunday,NY,counter,low
2020-09-08T14:15:00+00:00,LONG,loss,-1.0,10048.39,9953.53,10257.1,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OS,yellow_OS,red,counter,grey_from_red,aligned,counter,counter,14,Tuesday,NY,aligned,med
2020-09-13T18:00:00+00:00,LONG,win,2.2,10263.0,10220.3,10356.93,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,green,neutral,red,counter,green,aligned,aligned,aligned,18,Sunday,off,aligned,high
2020-09-12T00:15:00+00:00,SHORT,win,2.2,10367.45,10388.62,10320.87,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,yellow_OB,neutral,green,counter,green,counter,counter,aligned,0,Saturday,Asia,counter,low
2020-09-17T11:30:00+00:00,LONG,loss,-1.0,10834.55,10797.68,10915.67,aligned,counter,counter,counter,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,green,red,red,counter,grey_from_green,counter,aligned,aligned,11,Thursday,London,aligned,med
2020-09-19T03:30:00+00:00,SHORT,loss,-1.0,10962.29,10975.07,10934.16,counter,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,neutral,yellow_OB,green,counter,grey_from_green,aligned,counter,counter,3,Saturday,Asia,aligned,med
2020-10-08T17:30:00+00:00,SHORT,loss,-1.0,10900.5,10931.01,10833.36,counter,counter,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,red,neutral,green,counter,red,aligned,counter,counter,17,Thursday,off,aligned,high
2020-10-06T15:30:00+00:00,LONG,loss,-1.0,10679.69,10638.82,10769.62,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,aligned,counter,yellow_OS,yellow_OB,red,counter,green,aligned,aligned,aligned,15,Tuesday,NY,aligned,med
2020-10-13T18:15:00+00:00,LONG,win,2.2,11378.99,11353.33,11435.45,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,green,yellow_OB,red,counter,grey_from_green,counter,aligned,aligned,18,Tuesday,off,aligned,med
2020-10-15T16:45:00+00:00,SHORT,loss,-1.0,11389.16,11448.47,11258.69,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,aligned,neutral,neutral,red,aligned,red,aligned,aligned,counter,16,Thursday,NY,counter,med
2020-10-24T13:45:00+00:00,LONG,win,2.2,12980.95,12946.95,13055.75,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,neutral,yellow_OB,green,aligned,grey_from_green,counter,aligned,aligned,13,Saturday,NY,counter,low
2020-11-02T23:00:00+00:00,SHORT,win,2.2,13602.8,13672.28,13449.95,counter,counter,counter,counter,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,aligned,neutral,yellow_OS,grey_from_red,counter,red,aligned,counter,counter,23,Monday,off,counter,high
2020-11-22T02:40:00+00:00,LONG,loss,-1.0,18543.24,18411.59,18832.85,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,neutral,yellow_OB,red,counter,green,aligned,aligned,aligned,2,Sunday,Asia,aligned,med
2020-11-24T02:15:00+00:00,SHORT,win,2.2,18443.17,18503.38,18310.7,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,counter,counter,counter,aligned,neutral,neutral,red,aligned,grey_from_green,aligned,counter,counter,2,Tuesday,Asia,aligned,med
2020-12-12T12:40:00+00:00,SHORT,win,2.2,18455.25,18502.47,18351.37,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,red,neutral,green,counter,grey_from_red,counter,counter,counter,12,Saturday,NY,aligned,low
2020-12-15T06:15:00+00:00,LONG,loss,-1.0,19147.7,19081.5,19293.34,counter,counter,counter,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,neutral,yellow_OB,green,aligned,grey_from_green,counter,aligned,aligned,6,Tuesday,Asia,aligned,med
2020-12-28T04:20:00+00:00,SHORT,win,2.2,27086.18,27259.81,26704.19,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,neutral,yellow_OB,red,aligned,grey_from_green,aligned,counter,counter,4,Monday,Asia,aligned,high
2021-01-24T08:30:00+00:00,SHORT,win,2.2,32712.86,32942.22,32208.27,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,counter,red,yellow_OS,green,counter,grey_from_red,counter,counter,aligned,8,Sunday,London,aligned,low
2021-01-26T01:40:00+00:00,LONG,loss,-1.0,32575.32,32009.54,33820.05,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,yellow_OS,neutral,red,counter,green,aligned,aligned,counter,1,Tuesday,Asia,counter,high
2021-01-31T10:40:00+00:00,LONG,win,2.2,33588.88,33339.24,34138.08,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,yellow_OS,neutral,red,counter,grey_from_green,counter,counter,counter,10,Sunday,London,aligned,low
2021-04-23T10:15:00+00:00,LONG,win,2.2,48919.6,48072.7,50782.79,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OS,green,red,counter,red,counter,counter,counter,10,Friday,London,aligned,high
2021-03-17T15:15:00+00:00,LONG,win,2.2,54947.37,54514.36,55899.98,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,yellow_OS,yellow_OS,red,counter,red,counter,counter,aligned,15,Wednesday,NY,aligned,low
2021-04-07T05:00:00+00:00,LONG,win,2.2,57601.34,57360.56,58131.05,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,green,yellow_OS,red,counter,grey_from_red,aligned,counter,aligned,5,Wednesday,Asia,aligned,med
2021-04-10T22:15:00+00:00,LONG,win,2.2,59179.98,58652.53,60340.37,counter,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,neutral,yellow_OB,red,counter,green,aligned,aligned,aligned,22,Saturday,off,counter,med
2021-04-13T03:30:00+00:00,SHORT,loss,-1.0,60776.27,61005.15,60272.73,counter,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OB,yellow_OB,green,counter,grey_from_green,aligned,aligned,counter,3,Tuesday,Asia,aligned,med
2021-10-20T00:20:00+00:00,SHORT,win,2.2,64164.44,64378.9,63692.62,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,red,yellow_OB,green,counter,green,counter,counter,counter,0,Wednesday,Asia,counter,med
