symbol,tf,year,regime,fr,cl
SOLUSDT,1h,2023,1,1.0,4
SOLUSDT,1h,2023,1,1.0,2
SOLUSDT,1h,2023,1,-1.0,4
SOLUSDT,1h,2023,1,1.0,15
SOLUSDT,1h,2023,1,1.0,6
SOLUSDT,1h,2023,-1,-1.0,15
SOLUSDT,1h,2023,-1,-1.0,8
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,1.0,7
SOLUSDT,1h,2023,1,-1.0,1
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,-1.0,10
SOLUSDT,1h,2023,1,-1.0,13
SOLUSDT,1h,2023,1,-1.0,8
SOLUSDT,1h,2023,1,1.0,10
SOLUSDT,1h,2023,1,-1.0,1
SOLUSDT,1h,2023,1,-1.0,12
SOLUSDT,1h,2023,1,1.0,8
SOLUSDT,1h,2023,1,1.0,10
SOLUSDT,1h,2023,-1,-1.0,3
SOLUSDT,1h,2023,-1,-1.0,8
SOLUSDT,1h,2023,-1,0.0,0
SOLUSDT,1h,2023,-1,-1.0,7
SOLUSDT,1h,2023,-1,-1.0,12
SOLUSDT,1h,2023,-1,-1.0,10
SOLUSDT,1h,2023,-1,-1.0,3
SOLUSDT,1h,2023,-1,-1.0,8
SOLUSDT,1h,2023,-1,1.0,8
SOLUSDT,1h,2023,-1,1.0,10
SOLUSDT,1h,2023,-1,1.0,2
SOLUSDT,1h,2023,-1,-1.0,13
SOLUSDT,1h,2023,-1,1.0,8
SOLUSDT,1h,2023,-1,-1.0,6
SOLUSDT,1h,2023,-1,1.0,12
SOLUSDT,1h,2023,-1,-1.0,6
SOLUSDT,1h,2023,-1,1.0,15
SOLUSDT,1h,2023,-1,-1.0,8
SOLUSDT,1h,2023,-1,-1.0,11
SOLUSDT,1h,2023,-1,1.0,3
SOLUSDT,1h,2023,-1,-1.0,6
SOLUSDT,1h,2023,-1,-1.0,12
SOLUSDT,1h,2023,-1,0.0,8
SOLUSDT,1h,2023,-1,-1.0,7
SOLUSDT,1h,2023,-1,0.0,15
SOLUSDT,1h,2023,-1,1.0,8
SOLUSDT,1h,2023,-1,-1.0,6
SOLUSDT,1h,2023,-1,-1.0,9
SOLUSDT,1h,2023,-1,1.0,15
SOLUSDT,1h,2023,-1,-1.0,5
SOLUSDT,1h,2023,-1,1.0,12
SOLUSDT,1h,2023,-1,1.0,1
SOLUSDT,1h,2023,-1,-1.0,1
SOLUSDT,1h,2023,-1,-1.0,0
SOLUSDT,1h,2023,-1,1.0,8
SOLUSDT,1h,2023,-1,-1.0,2
SOLUSDT,1h,2023,-1,1.0,12
SOLUSDT,1h,2023,-1,1.0,5
SOLUSDT,1h,2023,-1,1.0,1
SOLUSDT,1h,2023,-1,1.0,1
SOLUSDT,1h,2023,-1,1.0,10
SOLUSDT,1h,2023,-1,1.0,13
SOLUSDT,1h,2023,-1,-1.0,2
SOLUSDT,1h,2023,-1,-1.0,4
SOLUSDT,1h,2023,-1,1.0,11
SOLUSDT,1h,2023,-1,-1.0,2
SOLUSDT,1h,2023,-1,-1.0,13
SOLUSDT,1h,2023,-1,1.0,0
SOLUSDT,1h,2023,-1,-1.0,5
SOLUSDT,1h,2023,-1,-1.0,4
SOLUSDT,1h,2023,-1,1.0,3
SOLUSDT,1h,2023,-1,1.0,6
SOLUSDT,1h,2023,-1,1.0,4
SOLUSDT,1h,2023,-1,1.0,11
SOLUSDT,1h,2023,-1,1.0,12
SOLUSDT,1h,2023,-1,-1.0,2
SOLUSDT,1h,2023,-1,-1.0,1
SOLUSDT,1h,2023,-1,-1.0,8
SOLUSDT,1h,2023,-1,1.0,0
SOLUSDT,1h,2023,-1,1.0,14
SOLUSDT,1h,2023,-1,-1.0,6
SOLUSDT,1h,2023,-1,-1.0,12
SOLUSDT,1h,2023,-1,-1.0,0
SOLUSDT,1h,2023,-1,-1.0,14
SOLUSDT,1h,2023,-1,-1.0,13
SOLUSDT,1h,2023,-1,-1.0,10
SOLUSDT,1h,2023,-1,-1.0,15
SOLUSDT,1h,2023,-1,0.0,0
SOLUSDT,1h,2023,-1,0.0,7
SOLUSDT,1h,2023,-1,1.0,4
SOLUSDT,1h,2023,-1,-1.0,9
SOLUSDT,1h,2023,-1,-1.0,11
SOLUSDT,1h,2023,-1,1.0,12
SOLUSDT,1h,2023,-1,-1.0,1
SOLUSDT,1h,2023,-1,-1.0,11
SOLUSDT,1h,2023,-1,1.0,13
SOLUSDT,1h,2023,-1,1.0,15
SOLUSDT,1h,2023,-1,-1.0,14
SOLUSDT,1h,2023,-1,-1.0,5
SOLUSDT,1h,2023,-1,1.0,3
SOLUSDT,1h,2023,-1,1.0,6
SOLUSDT,1h,2023,-1,-1.0,2
SOLUSDT,1h,2023,-1,1.0,4
SOLUSDT,1h,2023,-1,1.0,5
SOLUSDT,1h,2023,-1,1.0,3
SOLUSDT,1h,2023,-1,-1.0,14
SOLUSDT,1h,2023,1,-1.0,2
SOLUSDT,1h,2023,1,1.0,13
SOLUSDT,1h,2023,1,-1.0,6
SOLUSDT,1h,2023,1,1.0,13
SOLUSDT,1h,2023,1,-1.0,2
SOLUSDT,1h,2023,1,-1.0,3
SOLUSDT,1h,2023,1,-1.0,8
SOLUSDT,1h,2023,1,1.0,15
SOLUSDT,1h,2023,1,-1.0,6
SOLUSDT,1h,2023,1,-1.0,4
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,-1.0,6
SOLUSDT,1h,2023,1,1.0,12
SOLUSDT,1h,2023,1,-1.0,5
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,-1.0,7
SOLUSDT,1h,2023,1,-1.0,9
SOLUSDT,1h,2023,1,-1.0,0
SOLUSDT,1h,2023,1,1.0,15
SOLUSDT,1h,2023,1,1.0,10
SOLUSDT,1h,2023,1,1.0,13
SOLUSDT,1h,2023,1,1.0,1
SOLUSDT,1h,2023,1,0.0,9
SOLUSDT,1h,2023,1,1.0,11
SOLUSDT,1h,2023,1,1.0,10
SOLUSDT,1h,2023,1,1.0,1
SOLUSDT,1h,2023,1,-1.0,2
SOLUSDT,1h,2023,1,1.0,3
SOLUSDT,1h,2023,1,1.0,8
SOLUSDT,1h,2023,1,1.0,10
SOLUSDT,1h,2023,1,1.0,3
SOLUSDT,1h,2023,1,-1.0,15
SOLUSDT,1h,2023,1,1.0,5
SOLUSDT,1h,2023,1,-1.0,1
SOLUSDT,1h,2023,1,-1.0,2
SOLUSDT,1h,2023,1,1.0,11
SOLUSDT,1h,2023,1,1.0,1
SOLUSDT,1h,2023,1,1.0,1
SOLUSDT,1h,2023,1,-1.0,11
SOLUSDT,1h,2023,1,-1.0,12
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,1.0,6
SOLUSDT,1h,2023,1,1.0,1
SOLUSDT,1h,2023,1,1.0,4
SOLUSDT,1h,2023,1,-1.0,10
SOLUSDT,1h,2023,1,1.0,3
SOLUSDT,1h,2023,1,1.0,5
SOLUSDT,1h,2023,1,-1.0,2
SOLUSDT,1h,2023,1,-1.0,13
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,-1.0,6
SOLUSDT,1h,2023,1,-1.0,12
SOLUSDT,1h,2023,1,-1.0,10
SOLUSDT,1h,2023,1,-1.0,12
SOLUSDT,1h,2023,1,-1.0,15
SOLUSDT,1h,2023,1,-1.0,8
SOLUSDT,1h,2023,1,1.0,15
SOLUSDT,1h,2023,1,1.0,5
SOLUSDT,1h,2023,1,1.0,1
SOLUSDT,1h,2023,1,1.0,6
SOLUSDT,1h,2023,1,-1.0,2
SOLUSDT,1h,2023,-1,0.0,0
SOLUSDT,1h,2023,-1,1.0,14
SOLUSDT,1h,2023,-1,-1.0,6
SOLUSDT,1h,2023,-1,-1.0,4
SOLUSDT,1h,2023,-1,1.0,15
SOLUSDT,1h,2023,-1,1.0,8
SOLUSDT,1h,2023,-1,-1.0,9
SOLUSDT,1h,2023,-1,-1.0,15
SOLUSDT,1h,2023,-1,-1.0,8
SOLUSDT,1h,2023,-1,1.0,12
SOLUSDT,1h,2023,-1,1.0,7
SOLUSDT,1h,2023,-1,1.0,10
SOLUSDT,1h,2023,-1,0.0,1
SOLUSDT,1h,2023,-1,-1.0,4
SOLUSDT,1h,2023,-1,-1.0,12
SOLUSDT,1h,2023,-1,1.0,0
SOLUSDT,1h,2023,-1,0.0,7
SOLUSDT,1h,2023,-1,1.0,7
SOLUSDT,1h,2023,-1,-1.0,6
SOLUSDT,1h,2023,-1,1.0,0
SOLUSDT,1h,2023,-1,-1.0,0
SOLUSDT,1h,2023,-1,-1.0,14
SOLUSDT,1h,2023,-1,-1.0,0
SOLUSDT,1h,2023,-1,-1.0,8
SOLUSDT,1h,2023,-1,-1.0,10
SOLUSDT,1h,2023,-1,-1.0,3
SOLUSDT,1h,2023,-1,-1.0,8
SOLUSDT,1h,2023,-1,-1.0,0
SOLUSDT,1h,2023,-1,1.0,14
SOLUSDT,1h,2023,-1,-1.0,10
SOLUSDT,1h,2023,-1,0.0,3
SOLUSDT,1h,2023,-1,-1.0,14
SOLUSDT,1h,2023,-1,1.0,11
SOLUSDT,1h,2023,-1,1.0,1
SOLUSDT,1h,2023,-1,-1.0,2
SOLUSDT,1h,2023,-1,-1.0,12
SOLUSDT,1h,2023,-1,1.0,5
SOLUSDT,1h,2023,-1,1.0,13
SOLUSDT,1h,2023,-1,1.0,1
SOLUSDT,1h,2023,-1,-1.0,4
SOLUSDT,1h,2023,-1,1.0,12
SOLUSDT,1h,2023,-1,-1.0,10
SOLUSDT,1h,2023,-1,-1.0,13
SOLUSDT,1h,2023,-1,1.0,12
SOLUSDT,1h,2023,-1,1.0,14
SOLUSDT,1h,2023,-1,1.0,7
SOLUSDT,1h,2023,-1,-1.0,2
SOLUSDT,1h,2023,-1,-1.0,12
SOLUSDT,1h,2023,-1,-1.0,0
SOLUSDT,1h,2023,-1,1.0,5
SOLUSDT,1h,2023,-1,-1.0,2
SOLUSDT,1h,2023,-1,-1.0,12
SOLUSDT,1h,2023,-1,-1.0,15
SOLUSDT,1h,2023,-1,1.0,8
SOLUSDT,1h,2023,-1,-1.0,8
SOLUSDT,1h,2023,-1,-1.0,7
SOLUSDT,1h,2023,-1,0.0,15
SOLUSDT,1h,2023,-1,-1.0,14
SOLUSDT,1h,2023,-1,1.0,12
SOLUSDT,1h,2023,-1,1.0,6
SOLUSDT,1h,2023,-1,-1.0,1
SOLUSDT,1h,2023,-1,-1.0,11
SOLUSDT,1h,2023,-1,-1.0,12
SOLUSDT,1h,2023,-1,-1.0,0
SOLUSDT,1h,2023,-1,-1.0,14
SOLUSDT,1h,2023,-1,-1.0,12
SOLUSDT,1h,2023,-1,1.0,0
SOLUSDT,1h,2023,-1,1.0,7
SOLUSDT,1h,2023,-1,-1.0,2
SOLUSDT,1h,2023,-1,-1.0,13
SOLUSDT,1h,2023,-1,-1.0,0
SOLUSDT,1h,2023,-1,-1.0,0
SOLUSDT,1h,2023,-1,0.0,0
SOLUSDT,1h,2023,-1,1.0,12
SOLUSDT,1h,2023,-1,1.0,7
SOLUSDT,1h,2023,-1,1.0,10
SOLUSDT,1h,2023,-1,-1.0,13
SOLUSDT,1h,2023,-1,-1.0,0
SOLUSDT,1h,2023,-1,-1.0,1
SOLUSDT,1h,2023,-1,1.0,0
SOLUSDT,1h,2023,-1,-1.0,1
SOLUSDT,1h,2023,-1,-1.0,12
SOLUSDT,1h,2023,-1,1.0,8
SOLUSDT,1h,2023,-1,-1.0,5
SOLUSDT,1h,2023,-1,-1.0,0
SOLUSDT,1h,2023,-1,-1.0,14
SOLUSDT,1h,2023,-1,0.0,0
SOLUSDT,1h,2023,-1,1.0,1
SOLUSDT,1h,2023,-1,-1.0,11
SOLUSDT,1h,2023,-1,1.0,3
SOLUSDT,1h,2023,-1,1.0,5
SOLUSDT,1h,2023,-1,-1.0,13
SOLUSDT,1h,2023,-1,1.0,8
SOLUSDT,1h,2023,-1,1.0,10
SOLUSDT,1h,2023,-1,-1.0,1
SOLUSDT,1h,2023,-1,-1.0,0
SOLUSDT,1h,2023,-1,-1.0,14
SOLUSDT,1h,2023,-1,1.0,3
SOLUSDT,1h,2023,-1,-1.0,6
SOLUSDT,1h,2023,-1,0.0,3
SOLUSDT,1h,2023,-1,-1.0,14
SOLUSDT,1h,2023,-1,-1.0,12
SOLUSDT,1h,2023,-1,-1.0,15
SOLUSDT,1h,2023,-1,-1.0,0
SOLUSDT,1h,2023,-1,-1.0,14
SOLUSDT,1h,2023,-1,1.0,15
SOLUSDT,1h,2023,-1,1.0,8
SOLUSDT,1h,2023,-1,-1.0,2
SOLUSDT,1h,2023,-1,-1.0,12
SOLUSDT,1h,2023,-1,1.0,10
SOLUSDT,1h,2023,-1,0.0,2
SOLUSDT,1h,2023,-1,0.0,13
SOLUSDT,1h,2023,-1,1.0,1
SOLUSDT,1h,2023,-1,-1.0,9
SOLUSDT,1h,2023,-1,1.0,11
SOLUSDT,1h,2023,-1,0.0,13
SOLUSDT,1h,2023,1,-1.0,8
SOLUSDT,1h,2023,1,-1.0,11
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,1.0,10
SOLUSDT,1h,2023,1,1.0,13
SOLUSDT,1h,2023,1,1.0,6
SOLUSDT,1h,2023,1,-1.0,4
SOLUSDT,1h,2023,1,1.0,10
SOLUSDT,1h,2023,1,-1.0,1
SOLUSDT,1h,2023,1,1.0,15
SOLUSDT,1h,2023,1,-1.0,14
SOLUSDT,1h,2023,1,-1.0,9
SOLUSDT,1h,2023,1,-1.0,0
SOLUSDT,1h,2023,1,1.0,7
SOLUSDT,1h,2023,1,-1.0,10
SOLUSDT,1h,2023,1,-1.0,1
SOLUSDT,1h,2023,1,1.0,15
SOLUSDT,1h,2023,1,-1.0,5
SOLUSDT,1h,2023,1,-1.0,3
SOLUSDT,1h,2023,1,-1.0,8
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,-1.0,5
SOLUSDT,1h,2023,-1,1.0,11
SOLUSDT,1h,2023,-1,1.0,13
SOLUSDT,1h,2023,-1,0.0,2
SOLUSDT,1h,2023,-1,1.0,13
SOLUSDT,1h,2023,1,1.0,1
SOLUSDT,1h,2023,1,1.0,10
SOLUSDT,1h,2023,1,1.0,1
SOLUSDT,1h,2023,1,-1.0,10
SOLUSDT,1h,2023,1,1.0,13
SOLUSDT,1h,2023,1,-1.0,13
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,-1.0,6
SOLUSDT,1h,2023,1,1.0,12
SOLUSDT,1h,2023,1,1.0,14
SOLUSDT,1h,2023,1,-1.0,11
SOLUSDT,1h,2023,1,-1.0,13
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,1.0,1
SOLUSDT,1h,2023,1,1.0,6
SOLUSDT,1h,2023,1,-1.0,4
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,-1.0,7
SOLUSDT,1h,2023,1,-1.0,9
SOLUSDT,1h,2023,1,-1.0,15
SOLUSDT,1h,2023,1,1.0,8
SOLUSDT,1h,2023,1,1.0,9
SOLUSDT,1h,2023,1,-1.0,11
SOLUSDT,1h,2023,1,-1.0,13
SOLUSDT,1h,2023,1,-1.0,0
SOLUSDT,1h,2023,1,-1.0,0
SOLUSDT,1h,2023,1,1.0,14
SOLUSDT,1h,2023,1,1.0,10
SOLUSDT,1h,2023,1,0.0,2
SOLUSDT,1h,2023,1,1.0,13
SOLUSDT,1h,2023,1,-1.0,11
SOLUSDT,1h,2023,1,1.0,15
SOLUSDT,1h,2023,1,1.0,5
SOLUSDT,1h,2023,1,1.0,2
SOLUSDT,1h,2023,1,-1.0,2
SOLUSDT,1h,2023,1,1.0,4
SOLUSDT,1h,2023,1,1.0,11
SOLUSDT,1h,2023,1,-1.0,9
SOLUSDT,1h,2023,1,1.0,8
SOLUSDT,1h,2023,1,1.0,6
SOLUSDT,1h,2023,1,1.0,1
SOLUSDT,1h,2023,1,1.0,2
SOLUSDT,1h,2023,1,1.0,4
SOLUSDT,1h,2023,1,1.0,2
SOLUSDT,1h,2023,1,-1.0,13
SOLUSDT,1h,2023,1,1.0,12
SOLUSDT,1h,2023,1,1.0,5
SOLUSDT,1h,2023,1,1.0,1
SOLUSDT,1h,2023,1,-1.0,10
SOLUSDT,1h,2023,1,-1.0,13
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,0.0,10
SOLUSDT,1h,2023,1,-1.0,13
SOLUSDT,1h,2023,1,-1.0,14
SOLUSDT,1h,2023,1,1.0,5
SOLUSDT,1h,2023,1,-1.0,13
SOLUSDT,1h,2023,1,0.0,0
SOLUSDT,1h,2023,1,-1.0,1
SOLUSDT,1h,2023,1,1.0,8
SOLUSDT,1h,2023,1,1.0,6
SOLUSDT,1h,2023,1,-1.0,1
SOLUSDT,1h,2023,1,1.0,10
SOLUSDT,1h,2023,1,1.0,13
SOLUSDT,1h,2023,1,1.0,1
SOLUSDT,1h,2023,1,1.0,10
SOLUSDT,1h,2023,1,1.0,13
SOLUSDT,1h,2023,1,1.0,1
SOLUSDT,1h,2023,1,-1.0,4
SOLUSDT,1h,2023,1,0.0,0
SOLUSDT,1h,2023,1,1.0,8
SOLUSDT,1h,2023,1,1.0,13
SOLUSDT,1h,2023,1,-1.0,1
SOLUSDT,1h,2023,1,-1.0,4
SOLUSDT,1h,2023,1,1.0,12
SOLUSDT,1h,2023,1,-1.0,14
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,-1.0,10
SOLUSDT,1h,2023,1,-1.0,13
SOLUSDT,1h,2023,1,0.0,1
SOLUSDT,1h,2023,1,-1.0,4
SOLUSDT,1h,2023,1,1.0,11
SOLUSDT,1h,2023,1,1.0,2
SOLUSDT,1h,2023,1,1.0,12
SOLUSDT,1h,2023,1,1.0,6
SOLUSDT,1h,2023,1,1.0,2
SOLUSDT,1h,2023,1,1.0,13
SOLUSDT,1h,2023,1,1.0,3
SOLUSDT,1h,2023,1,-1.0,5
SOLUSDT,1h,2023,1,-1.0,12
SOLUSDT,1h,2023,1,1.0,7
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,1.0,7
SOLUSDT,1h,2023,1,1.0,10
SOLUSDT,1h,2023,1,1.0,2
SOLUSDT,1h,2023,1,1.0,2
SOLUSDT,1h,2023,1,-1.0,3
SOLUSDT,1h,2023,1,-1.0,0
SOLUSDT,1h,2023,1,-1.0,14
SOLUSDT,1h,2023,1,0.0,5
SOLUSDT,1h,2023,1,1.0,12
SOLUSDT,1h,2023,1,1.0,1
SOLUSDT,1h,2023,1,1.0,6
SOLUSDT,1h,2023,1,-1.0,4
SOLUSDT,1h,2023,1,-1.0,12
SOLUSDT,1h,2023,1,-1.0,0
SOLUSDT,1h,2023,1,-1.0,14
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,1.0,6
SOLUSDT,1h,2023,1,-1.0,2
SOLUSDT,1h,2023,1,-1.0,4
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,-1.0,2
SOLUSDT,1h,2023,1,-1.0,12
SOLUSDT,1h,2023,1,1.0,1
SOLUSDT,1h,2023,1,-1.0,9
SOLUSDT,1h,2023,1,-1.0,15
SOLUSDT,1h,2023,1,-1.0,8
SOLUSDT,1h,2023,1,-1.0,15
SOLUSDT,1h,2023,1,1.0,8
SOLUSDT,1h,2023,1,1.0,2
SOLUSDT,1h,2023,1,1.0,2
SOLUSDT,1h,2023,1,-1.0,2
SOLUSDT,1h,2023,1,1.0,12
SOLUSDT,1h,2023,1,-1.0,6
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,1.0,1
SOLUSDT,1h,2023,1,1.0,8
SOLUSDT,1h,2023,1,-1.0,2
SOLUSDT,1h,2023,1,-1.0,10
SOLUSDT,1h,2023,1,1.0,13
SOLUSDT,1h,2023,1,-1.0,5
SOLUSDT,1h,2023,1,0.0,3
SOLUSDT,1h,2023,1,-1.0,8
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,1.0,10
SOLUSDT,1h,2023,1,0.0,1
SOLUSDT,1h,2023,1,1.0,8
SOLUSDT,1h,2023,1,1.0,10
SOLUSDT,1h,2023,1,1.0,2
SOLUSDT,1h,2023,1,1.0,1
SOLUSDT,1h,2023,1,1.0,2
SOLUSDT,1h,2023,1,-1.0,2
SOLUSDT,1h,2023,1,-1.0,12
SOLUSDT,1h,2023,1,1.0,8
SOLUSDT,1h,2023,1,-1.0,6
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,-1.0,5
SOLUSDT,1h,2023,1,-1.0,13
SOLUSDT,1h,2023,1,-1.0,0
SOLUSDT,1h,2023,1,1.0,0
SOLUSDT,1h,2023,1,1.0,2
SOLUSDT,1h,2023,1,1.0,2
SOLUSDT,1h,2023,1,1.0,2
SOLUSDT,1h,2023,1,-1.0,2
SOLUSDT,1h,2023,1,1.0,12
SOLUSDT,1h,2023,1,-1.0,5
SOLUSDT,1h,2023,1,-1.0,3
SOLUSDT,1h,2023,1,1.0,14
SOLUSDT,1h,2023,1,-1.0,9
SOLUSDT,1h,2023,1,1.0,8
SOLUSDT,1h,2023,1,-1.0,2
SOLUSDT,1h,2023,1,-1.0,13
SOLUSDT,1h,2023,1,1.0,8
SOLUSDT,1h,2023,1,1.0,2
SOLUSDT,1h,2023,1,1.0,1
SOLUSDT,1h,2023,1,1.0,2
SOLUSDT,1h,2023,1,-1.0,2
SOLUSDT,1h,2023,1,1.0,3
SOLUSDT,1h,2023,1,1.0,7
SOLUSDT,1h,2023,1,1.0,11
SOLUSDT,1h,2023,1,1.0,2
SOLUSDT,1h,2023,1,0.0,13
SOLUSDT,1h,2023,1,1.0,9
SOLUSDT,1h,2023,1,1.0,5
SOLUSDT,1h,2023,1,-1.0,1
SOLUSDT,1h,2023,1,-1.0,0
SOLUSDT,1h,2023,1,-1.0,0
SOLUSDT,1h,2023,1,-1.0,7
SOLUSDT,1h,2023,1,-1.0,0
SOLUSDT,1h,2023,1,-1.0,8
SOLUSDT,1h,2023,1,1.0,11
SOLUSDT,1h,2023,1,-1.0,1
SOLUSDT,1h,2023,1,-1.0,12
SOLUSDT,1h,2023,1,-1.0,0
SOLUSDT,1h,2023,1,1.0,14
SOLUSDT,1h,2023,1,-1.0,5
SOLUSDT,1h,2024,1,-1.0,4
SOLUSDT,1h,2024,1,1.0,10
SOLUSDT,1h,2024,1,1.0,2
SOLUSDT,1h,2024,1,-1.0,1
SOLUSDT,1h,2024,1,-1.0,0
SOLUSDT,1h,2024,1,0.0,15
SOLUSDT,1h,2024,1,1.0,8
SOLUSDT,1h,2024,1,1.0,3
SOLUSDT,1h,2024,1,-1.0,6
SOLUSDT,1h,2024,1,-1.0,8
SOLUSDT,1h,2024,1,-1.0,8
SOLUSDT,1h,2024,1,1.0,0
SOLUSDT,1h,2024,-1,-1.0,7
SOLUSDT,1h,2024,-1,-1.0,5
SOLUSDT,1h,2024,1,-1.0,15
SOLUSDT,1h,2024,1,1.0,5
SOLUSDT,1h,2024,1,1.0,1
SOLUSDT,1h,2024,1,-1.0,1
SOLUSDT,1h,2024,1,-1.0,0
SOLUSDT,1h,2024,1,1.0,15
SOLUSDT,1h,2024,1,1.0,5
SOLUSDT,1h,2024,1,-1.0,13
SOLUSDT,1h,2024,-1,-1.0,12
SOLUSDT,1h,2024,-1,-1.0,14
SOLUSDT,1h,2024,-1,1.0,15
SOLUSDT,1h,2024,-1,1.0,14
SOLUSDT,1h,2024,-1,1.0,2
SOLUSDT,1h,2024,-1,1.0,13
SOLUSDT,1h,2024,1,0.0,3
SOLUSDT,1h,2024,1,-1.0,14
SOLUSDT,1h,2024,1,1.0,14
SOLUSDT,1h,2024,1,-1.0,2
SOLUSDT,1h,2024,1,-1.0,10
SOLUSDT,1h,2024,1,-1.0,2
SOLUSDT,1h,2024,-1,-1.0,13
SOLUSDT,1h,2024,-1,-1.0,12
SOLUSDT,1h,2024,-1,-1.0,0
SOLUSDT,1h,2024,-1,-1.0,14
SOLUSDT,1h,2024,-1,-1.0,11
SOLUSDT,1h,2024,-1,-1.0,12
SOLUSDT,1h,2024,-1,1.0,5
SOLUSDT,1h,2024,-1,-1.0,4
SOLUSDT,1h,2024,-1,-1.0,15
SOLUSDT,1h,2024,-1,-1.0,8
SOLUSDT,1h,2024,-1,-1.0,0
SOLUSDT,1h,2024,-1,1.0,15
SOLUSDT,1h,2024,-1,1.0,5
SOLUSDT,1h,2024,-1,1.0,2
SOLUSDT,1h,2024,-1,-1.0,13
SOLUSDT,1h,2024,-1,-1.0,13
SOLUSDT,1h,2024,-1,1.0,8
SOLUSDT,1h,2024,-1,1.0,10
SOLUSDT,1h,2024,-1,-1.0,1
SOLUSDT,1h,2024,-1,1.0,0
SOLUSDT,1h,2024,-1,1.0,6
SOLUSDT,1h,2024,-1,-1.0,2
SOLUSDT,1h,2024,1,1.0,12
SOLUSDT,1h,2024,1,1.0,7
SOLUSDT,1h,2024,1,1.0,2
SOLUSDT,1h,2024,1,-1.0,2
SOLUSDT,1h,2024,-1,-1.0,3
SOLUSDT,1h,2024,-1,1.0,8
SOLUSDT,1h,2024,-1,1.0,15
SOLUSDT,1h,2024,-1,1.0,8
SOLUSDT,1h,2024,1,1.0,2
SOLUSDT,1h,2024,1,1.0,1
SOLUSDT,1h,2024,-1,-1.0,12
SOLUSDT,1h,2024,-1,-1.0,15
SOLUSDT,1h,2024,-1,-1.0,8
SOLUSDT,1h,2024,-1,-1.0,0
SOLUSDT,1h,2024,-1,1.0,15
SOLUSDT,1h,2024,-1,-1.0,6
SOLUSDT,1h,2024,-1,-1.0,12
SOLUSDT,1h,2024,-1,1.0,15
SOLUSDT,1h,2024,-1,-1.0,6
SOLUSDT,1h,2024,-1,1.0,12
SOLUSDT,1h,2024,-1,-1.0,2
SOLUSDT,1h,2024,-1,-1.0,13
SOLUSDT,1h,2024,1,1.0,1
SOLUSDT,1h,2024,1,-1.0,1
SOLUSDT,1h,2024,1,0.0,10
SOLUSDT,1h,2024,1,1.0,13
SOLUSDT,1h,2024,1,1.0,5
SOLUSDT,1h,2024,1,-1.0,4
SOLUSDT,1h,2024,1,-1.0,0
SOLUSDT,1h,2024,1,1.0,0
SOLUSDT,1h,2024,1,-1.0,2
SOLUSDT,1h,2024,1,-1.0,13
SOLUSDT,1h,2024,1,1.0,11
SOLUSDT,1h,2024,1,-1.0,2
SOLUSDT,1h,2024,1,-1.0,13
SOLUSDT,1h,2024,1,-1.0,0
SOLUSDT,1h,2024,1,-1.0,0
SOLUSDT,1h,2024,1,-1.0,14
SOLUSDT,1h,2024,1,-1.0,8
SOLUSDT,1h,2024,1,-1.0,15
SOLUSDT,1h,2024,1,1.0,5
SOLUSDT,1h,2024,1,1.0,2
SOLUSDT,1h,2024,1,1.0,13
SOLUSDT,1h,2024,1,1.0,11
SOLUSDT,1h,2024,1,-1.0,3
SOLUSDT,1h,2024,1,-1.0,8
SOLUSDT,1h,2024,1,-1.0,8
SOLUSDT,1h,2024,1,-1.0,15
SOLUSDT,1h,2024,1,1.0,14
SOLUSDT,1h,2024,1,1.0,2
SOLUSDT,1h,2024,1,-1.0,12
SOLUSDT,1h,2024,1,-1.0,8
SOLUSDT,1h,2024,1,1.0,15
SOLUSDT,1h,2024,1,1.0,6
SOLUSDT,1h,2024,1,-1.0,2
SOLUSDT,1h,2024,1,1.0,12
SOLUSDT,1h,2024,1,-1.0,6
SOLUSDT,1h,2024,1,1.0,15
SOLUSDT,1h,2024,1,-1.0,6
