year,dir,net,sym,chain
2024,1,-1.1060175069158003,ETHUSDT,break
2024,1,-1.15273389701265,ETHUSDT,break
2024,1,-1.0951674990507392,ETHUSDT,break
2024,-1,1.8515824852934877,ETHUSDT,break
2024,1,-1.0696433711283082,ETHUSDT,break
2024,1,-1.0776806748665384,ETHUSDT,break
2024,-1,-1.1886074352908678,ETHUSDT,break
2024,-1,-1.2711664576957014,ETHUSDT,break
2024,-1,-1.1218453400305515,ETHUSDT,break
2024,-1,-1.2830904506253866,ETHUSDT,break
2024,-1,-1.1787727829395351,ETHUSDT,break
2024,1,-1.1058724144684051,ETHUSDT,break
2024,-1,1.8446222678296562,ETHUSDT,break
2024,-1,-1.1330232686498527,ETHUSDT,break
2024,1,-1.1611939654627899,ETHUSDT,break
2024,-1,-1.139111228487514,ETHUSDT,break
2024,-1,-1.2631912409071935,ETHUSDT,break
2024,1,-1.0420594245442643,ETHUSDT,break
2024,-1,1.9277391070332646,ETHUSDT,break
2024,-1,-1.034182014768894,ETHUSDT,break
2024,-1,1.8232492561064677,ETHUSDT,break
2024,1,-1.0931039747189244,ETHUSDT,break
2024,1,-1.1097774696668758,ETHUSDT,break
2024,1,-1.0753449891192424,ETHUSDT,break
2024,1,1.8880732338067612,ETHUSDT,break
2024,1,1.8707182778450824,ETHUSDT,break
2024,1,-1.0981216528504176,ETHUSDT,break
2024,1,-1.0490849370702287,ETHUSDT,break
2024,1,-1.0951103338129682,ETHUSDT,break
2024,-1,1.9599327353565719,ETHUSDT,break
2024,1,1.928451641561194,ETHUSDT,break
2024,1,-1.2159333987363765,ETHUSDT,break
2024,-1,1.8010033453091203,ETHUSDT,break
2024,-1,1.9298455545627438,ETHUSDT,break
2024,-1,1.7790070913134617,ETHUSDT,break
2025,1,-1.1361069660746275,ETHUSDT,break
2025,1,-1.0745112951320317,ETHUSDT,break
2025,-1,-1.103617607605734,ETHUSDT,break
2025,-1,-1.087761112371732,ETHUSDT,break
2025,1,-1.069470701000357,ETHUSDT,break
2025,-1,1.931972590448253,ETHUSDT,break
2025,-1,-1.0875017072578097,ETHUSDT,break
2025,1,1.8731956853608345,ETHUSDT,break
2025,1,-1.048378178037601,ETHUSDT,break
2025,-1,-1.093362081785524,ETHUSDT,break
2025,1,-1.115264702429861,ETHUSDT,break
2025,1,-1.0825464945688417,ETHUSDT,break
2025,-1,-1.101821383329112,ETHUSDT,break
2025,1,-1.0621871994438548,ETHUSDT,break
2025,-1,1.9478315360872136,ETHUSDT,break
2025,-1,-1.0241561797782202,ETHUSDT,break
2025,1,-1.071479445433105,ETHUSDT,break
2025,-1,1.9380252131998519,ETHUSDT,break
2025,-1,-1.0253919219095005,ETHUSDT,break
2025,-1,-1.036880704226877,ETHUSDT,break
2025,1,-1.0891085124684485,ETHUSDT,break
2025,1,-1.1013810827483306,ETHUSDT,break
2025,1,-1.066630562112587,ETHUSDT,break
2025,1,-1.1175668846759863,ETHUSDT,break
2025,1,-1.110673724237987,ETHUSDT,break
2025,1,-1.1150758556285023,ETHUSDT,break
2025,1,-1.0776645548066957,ETHUSDT,break
2025,1,1.7343245691145912,ETHUSDT,break
2025,-1,-1.1137097143717964,ETHUSDT,break
2025,1,-1.1779196596045276,ETHUSDT,break
2025,1,-1.0277714812563383,ETHUSDT,break
2025,1,1.9306392372531564,ETHUSDT,break
2025,-1,-1.0810818401536166,ETHUSDT,break
2025,1,-1.0778632151893595,ETHUSDT,break
2025,-1,-1.102420598722945,ETHUSDT,break
2025,-1,1.8915277187097537,ETHUSDT,break
2025,1,-1.0661267917669126,ETHUSDT,break
2025,1,-1.0674427873941514,ETHUSDT,break
2025,1,-1.0827670001055743,ETHUSDT,break
2025,1,-1.0440168267729706,ETHUSDT,break
2025,-1,-1.1952490053107603,ETHUSDT,break
2025,-1,-1.1062606253554108,ETHUSDT,break
2025,1,-0.017491815190717217,ETHUSDT,break
2025,1,1.8464642846525687,ETHUSDT,break
2025,-1,-1.1139589015941906,ETHUSDT,break
2025,1,-1.1410379345933792,ETHUSDT,break
2025,-1,-1.0819180174841916,ETHUSDT,break
2025,1,-1.22372023817394,ETHUSDT,break
2025,1,1.8609051602348747,ETHUSDT,break
2025,1,1.885418171385344,ETHUSDT,break
2025,1,-1.1053853310424604,ETHUSDT,break
2025,1,-1.1151138432875398,ETHUSDT,break
2025,-1,1.82433894323497,ETHUSDT,break
2025,-1,1.8949980673470403,ETHUSDT,break
2025,1,1.7941654041457336,ETHUSDT,break
2025,1,-1.0886703249049305,ETHUSDT,break
2025,-1,-1.1152612322413353,ETHUSDT,break
2025,-1,-1.0706740913106079,ETHUSDT,break
2025,-1,-1.193133360112471,ETHUSDT,break
2025,-1,1.8724319669644685,ETHUSDT,break
2025,-1,-1.1348936008273414,ETHUSDT,break
2025,-1,-1.0792588128542315,ETHUSDT,break
2025,1,1.9088588420357573,ETHUSDT,break
2025,-1,1.7940637930414125,ETHUSDT,break
2025,-1,1.7245601626328093,ETHUSDT,break
2025,-1,1.8701431441197651,ETHUSDT,break
2025,1,-1.1905161918474532,ETHUSDT,break
2025,-1,-1.1840141369276476,ETHUSDT,break
2025,1,1.8445079366485693,ETHUSDT,break
2025,1,1.9051881682109768,ETHUSDT,break
2025,1,-1.1809684802320752,ETHUSDT,break
2025,-1,1.647125125898087,ETHUSDT,break
2025,1,-1.1370395513831257,ETHUSDT,break
2025,1,-1.1111617568707413,ETHUSDT,break
2025,-1,-1.0860671991759756,ETHUSDT,break
2025,-1,1.8993313771180345,ETHUSDT,break
2025,-1,-1.1668133470342847,ETHUSDT,break
2025,-1,-1.1035021163906316,ETHUSDT,break
2025,-1,1.9099661996871409,ETHUSDT,break
2025,-1,-1.1312432789313924,ETHUSDT,break
2025,1,-1.0892690092800497,ETHUSDT,break
2025,-1,1.9252307447953736,ETHUSDT,break
2025,1,-1.1342648283750252,ETHUSDT,break
2025,-1,1.8320137581245273,ETHUSDT,break
2025,-1,-1.1420235776192973,ETHUSDT,break
2025,-1,1.9556080689167339,ETHUSDT,break
2025,1,1.882814591606531,ETHUSDT,break
2025,-1,-1.1159665685260731,ETHUSDT,break
2025,1,1.9045065289604717,ETHUSDT,break
2025,1,-1.0896751420397317,ETHUSDT,break
2025,-1,-1.0529925894392995,ETHUSDT,break
2025,-1,1.9157003011035794,ETHUSDT,break
2025,-1,-1.1328478605901595,ETHUSDT,break
2025,1,1.765212568906804,ETHUSDT,break
2025,-1,-1.1566078879128971,ETHUSDT,break
2025,-1,-1.1955485905308332,ETHUSDT,break
2025,-1,-1.1257264365090112,ETHUSDT,break
2025,1,-1.3494995928338704,ETHUSDT,break
2026,1,1.9048233349078887,ETHUSDT,break
2026,1,1.8512189572183508,ETHUSDT,break
2026,1,1.706391039303214,ETHUSDT,break
2026,1,-1.0927331531957294,ETHUSDT,break
2026,-1,-1.1630191807313222,ETHUSDT,break
2026,1,-1.5154495825201033,ETHUSDT,break
2026,-1,-1.0709229418267472,ETHUSDT,break
2026,1,-1.2051384085294548,ETHUSDT,break
2026,1,-1.1149530439972557,ETHUSDT,break
2026,-1,-1.045626388663404,ETHUSDT,break
2026,-1,1.9679436866142321,ETHUSDT,break
2026,-1,1.9230346920655421,ETHUSDT,break
2026,-1,-1.0361307474762995,ETHUSDT,break
2026,1,-1.0961652931298034,ETHUSDT,break
2026,-1,-1.1526740881355932,ETHUSDT,break
2026,-1,1.8727290412546278,ETHUSDT,break
2026,-1,-1.178434677323438,ETHUSDT,break
2026,1,-1.093077249624515,ETHUSDT,break
2026,1,-1.0859367106757996,ETHUSDT,break
2026,1,-1.1145403283201556,ETHUSDT,break
2026,1,-1.098155140009138,ETHUSDT,break
2026,-1,1.8614254653881706,ETHUSDT,break
2026,-1,1.9283603794302275,ETHUSDT,break
2026,1,-1.0749980125409377,ETHUSDT,break
2026,1,1.891759869455353,ETHUSDT,break
2026,1,1.832243095696855,ETHUSDT,break
2026,1,1.8878905868755613,ETHUSDT,break
2026,1,1.8282667176625689,ETHUSDT,break
2026,1,1.8736905608815688,ETHUSDT,break
2026,1,1.8451750055773009,ETHUSDT,break
2026,1,-1.1396388135732476,ETHUSDT,break
2026,-1,-1.188036366066979,ETHUSDT,break
2026,-1,-1.2616156700032717,ETHUSDT,break
2026,-1,-1.2016985534785833,ETHUSDT,break
2026,-1,-1.1588497930218793,ETHUSDT,break
2026,-1,-1.170227830529573,ETHUSDT,break
2026,-1,-1.1528454146633857,ETHUSDT,break
2026,1,1.8554690243239584,ETHUSDT,break
2026,1,-1.1498303331639672,ETHUSDT,break
2026,-1,-1.2620785927373765,ETHUSDT,break
2026,-1,-1.2847065935887025,ETHUSDT,break
2026,-1,-1.1734725975447813,ETHUSDT,break
2026,-1,-1.174211689256248,ETHUSDT,break
2026,-1,1.6696795209580693,ETHUSDT,break
2026,-1,1.8714650931094106,ETHUSDT,break
2026,-1,1.870323539974298,ETHUSDT,break
2020,-1,1.9551737929914321,SOLUSDT,break
2020,1,1.9592645477818234,SOLUSDT,break
2020,1,-1.0545372140690332,SOLUSDT,break
2020,1,-1.0476904469468757,SOLUSDT,break
2020,1,1.9713387181166695,SOLUSDT,break
2020,1,1.9625657255110875,SOLUSDT,break
2020,1,-1.013504303298895,SOLUSDT,break
2020,-1,1.9806379903647626,SOLUSDT,break
2020,1,-1.0176536485097636,SOLUSDT,break
2020,-1,-1.0255045699930514,SOLUSDT,break
2020,-1,-1.0397811547123184,SOLUSDT,break
2020,-1,-1.032853997332899,SOLUSDT,break
2020,1,-1.0316827514584141,SOLUSDT,break
2020,-1,1.944208042652147,SOLUSDT,break
2020,-1,1.9415891920210189,SOLUSDT,break
2020,-1,1.8773028948533594,SOLUSDT,break
2020,-1,1.9405891629139502,SOLUSDT,break
2020,-1,1.962274940213779,SOLUSDT,break
2020,-1,1.9241147816435697,SOLUSDT,break
2020,1,-1.0238857723341688,SOLUSDT,break
2020,1,-1.0750218654302972,SOLUSDT,break
2020,-1,1.9545102658111821,SOLUSDT,break
2020,-1,1.857222363023975,SOLUSDT,break
2020,-1,-1.114962039045553,SOLUSDT,break
2020,-1,-1.0318179755247587,SOLUSDT,break
2020,-1,-1.0281736766909433,SOLUSDT,break
2020,-1,-1.0669752096412035,SOLUSDT,break
2020,1,-1.0360000417801694,SOLUSDT,break
2020,1,-1.0381579366131812,SOLUSDT,break
2020,1,-1.0580822215450651,SOLUSDT,break
2020,1,-1.0207058187224678,SOLUSDT,break
2020,1,-1.0495263940520445,SOLUSDT,break
2020,1,-1.0356734280708584,SOLUSDT,break
2020,-1,-1.0631131839381185,SOLUSDT,break
2020,-1,1.9285672820109976,SOLUSDT,break
2020,-1,-1.0910055205047324,SOLUSDT,break
2020,-1,-1.0255345017771786,SOLUSDT,break
2020,-1,1.8992095990858013,SOLUSDT,break
2020,-1,-1.1073732450792542,SOLUSDT,break
2020,1,-1.02933159387752,SOLUSDT,break
2021,1,1.9805724208080284,SOLUSDT,break
2021,1,1.970139885744175,SOLUSDT,break
2021,1,1.9773815953469047,SOLUSDT,break
2021,1,-1.0092003118359387,SOLUSDT,break
2021,1,1.9877544698255476,SOLUSDT,break
2021,1,-1.0470795800128747,SOLUSDT,break
2021,1,-1.0457758502390047,SOLUSDT,break
2021,1,-1.0527099876728843,SOLUSDT,break
2021,-1,1.9609590927548004,SOLUSDT,break
2021,1,-1.0763748826382915,SOLUSDT,break
2021,1,1.944578615455873,SOLUSDT,break
2021,1,-1.0304526783197558,SOLUSDT,break
2021,1,-1.0449958266382227,SOLUSDT,break
2021,-1,-1.0634519597852374,SOLUSDT,break
2021,1,1.952580303030303,SOLUSDT,break
2021,1,1.9698050444742294,SOLUSDT,break
2021,1,-1.030198160241556,SOLUSDT,break
2021,1,1.9813994248316855,SOLUSDT,break
2021,1,1.976898875682621,SOLUSDT,break
2021,1,1.989338879004059,SOLUSDT,break
2021,1,0.08340552780929975,SOLUSDT,break
2021,1,1.960681459310506,SOLUSDT,break
2021,1,-1.0372326016895914,SOLUSDT,break
2021,-1,-1.036421467865108,SOLUSDT,break
2021,-1,-1.1278661165430037,SOLUSDT,break
2021,1,-1.032680452851916,SOLUSDT,break
2021,1,-1.030364351688519,SOLUSDT,break
2021,-1,-1.055811373289839,SOLUSDT,break
2021,1,-1.1385964706648433,SOLUSDT,break
2021,-1,-1.0724037285218089,SOLUSDT,break
2021,1,-1.095298832413224,SOLUSDT,break
2021,-1,1.9328824870759864,SOLUSDT,break
2021,1,-1.0834336833686329,SOLUSDT,break
2021,1,-1.0453040179341266,SOLUSDT,break
2021,1,-1.0429516070664868,SOLUSDT,break
2021,1,1.9625546453638716,SOLUSDT,break
2021,1,-1.0318868182977115,SOLUSDT,break
2021,-1,-1.0095209122168056,SOLUSDT,break
2021,1,1.96224510337503,SOLUSDT,break
2021,1,1.970738904065246,SOLUSDT,break
2021,1,1.9650295050240791,SOLUSDT,break
2021,1,-1.0144566442503649,SOLUSDT,break
2021,1,-1.0216463127446118,SOLUSDT,break
2021,-1,-1.0340771014658725,SOLUSDT,break
2021,-1,1.8812991842204554,SOLUSDT,break
2021,-1,-1.0409514372795283,SOLUSDT,break
2021,1,-1.0215900186410223,SOLUSDT,break
2021,1,1.9778553720805487,SOLUSDT,break
2021,1,-1.0194896936412865,SOLUSDT,break
2021,1,-1.00885479232405,SOLUSDT,break
2021,-1,1.9878003661776855,SOLUSDT,break
2021,1,-1.013421284806968,SOLUSDT,break
2021,1,1.9370086114341951,SOLUSDT,break
2021,1,-1.065727990173499,SOLUSDT,break
2021,1,-1.053672852109995,SOLUSDT,break
2021,-1,-1.033148739794107,SOLUSDT,break
2021,1,-1.0836115307067735,SOLUSDT,break
2021,1,-1.0300574382938668,SOLUSDT,break
2021,-1,1.9764231521054898,SOLUSDT,break
2021,1,-1.0502153910114147,SOLUSDT,break
2021,1,-1.0713051577722426,SOLUSDT,break
2021,-1,-1.0584836280861494,SOLUSDT,break
2021,-1,1.9433702041732108,SOLUSDT,break
2021,-1,1.9418214703360104,SOLUSDT,break
2021,-1,1.9463036307977637,SOLUSDT,break
2021,-1,1.9097393341794393,SOLUSDT,break
2021,-1,1.9097413018903473,SOLUSDT,break
2021,-1,1.9638056359776104,SOLUSDT,break
2021,-1,1.89117591323754,SOLUSDT,break
2021,-1,-1.018444960280615,SOLUSDT,break
2021,1,-1.058827143330023,SOLUSDT,break
2021,1,-1.0637175940562758,SOLUSDT,break
2021,1,1.9356296732410947,SOLUSDT,break
2021,1,-1.0777535067363977,SOLUSDT,break
2021,1,1.8615972428783898,SOLUSDT,break
2021,1,1.8981569796670759,SOLUSDT,break
2021,1,-1.041589095930802,SOLUSDT,break
2021,1,1.9171936789968165,SOLUSDT,break
2021,1,-1.0451910547599221,SOLUSDT,break
2021,1,-1.0351008108435196,SOLUSDT,break
2021,1,-1.069495410279111,SOLUSDT,break
2021,1,-1.0209586613562303,SOLUSDT,break
2021,1,-1.0339074626593725,SOLUSDT,break
2021,-1,-1.0424179118054493,SOLUSDT,break
2021,-1,1.9086602782882651,SOLUSDT,break
2021,1,1.9593387743513235,SOLUSDT,break
2021,1,-0.1023584273077776,SOLUSDT,break
2021,1,-1.024310163020423,SOLUSDT,break
2021,1,-1.0268864523997976,SOLUSDT,break
2021,-1,-1.0520760266075386,SOLUSDT,break
2021,1,-1.0495748892786019,SOLUSDT,break
2021,-1,1.9739745576539909,SOLUSDT,break
2021,-1,-1.0298547912279348,SOLUSDT,break
2021,1,-1.0361384655628432,SOLUSDT,break
2021,1,-1.0291539453781124,SOLUSDT,break
2021,-1,-1.0415515961395694,SOLUSDT,break
2021,1,-1.0506872035471233,SOLUSDT,break
2021,1,1.9243892345072489,SOLUSDT,break
2021,1,-1.0745606393965246,SOLUSDT,break
2021,-1,-1.153471243135297,SOLUSDT,break
2021,-1,1.8918747555207855,SOLUSDT,break
2021,1,1.9569666550055889,SOLUSDT,break
2021,1,-1.0477978896103894,SOLUSDT,break
2021,1,-1.1049099214145381,SOLUSDT,break
2021,1,-1.1047979818365297,SOLUSDT,break
2021,1,-1.0508414738646101,SOLUSDT,break
2021,-1,-1.0681485247366072,SOLUSDT,break
2021,-1,1.9298571529375237,SOLUSDT,break
2021,-1,-1.1378439204545459,SOLUSDT,break
2021,1,-1.1056700450450456,SOLUSDT,break
2021,1,-1.1255138487724365,SOLUSDT,break
2021,-1,1.9365363664770956,SOLUSDT,break
2021,-1,-1.0770032137307526,SOLUSDT,break
2021,-1,-1.0543350057411012,SOLUSDT,break
2021,-1,-1.0629358787607146,SOLUSDT,break
2021,1,-1.0508896065063988,SOLUSDT,break
2021,-1,-1.0347448815037479,SOLUSDT,break
2021,1,1.9258141659980386,SOLUSDT,break
2021,1,1.9615393585155925,SOLUSDT,break
2021,1,-1.0599121188580307,SOLUSDT,break
2021,-1,-1.0214060065768629,SOLUSDT,break
2021,-1,1.940698947368421,SOLUSDT,break
2021,-1,-1.0401497169319547,SOLUSDT,break
2021,1,1.9423889528193328,SOLUSDT,break
2021,1,-1.117334921107472,SOLUSDT,break
2021,-1,1.8781696149135945,SOLUSDT,break
2021,-1,-1.048007314328582,SOLUSDT,break
2021,-1,-1.0773604187214203,SOLUSDT,break
2022,1,-1.1381535338057844,SOLUSDT,break
2022,-1,1.9388263813149502,SOLUSDT,break
2022,-1,-1.0976630490602213,SOLUSDT,break
2022,1,-1.0849073266092477,SOLUSDT,break
2022,-1,1.9169596202275163,SOLUSDT,break
2022,1,-1.1476286902286896,SOLUSDT,break
2022,-1,-1.01540218939202,SOLUSDT,break
2022,1,-1.022982280927835,SOLUSDT,break
2022,1,-1.0501334545304304,SOLUSDT,break
2022,1,1.9415361250861114,SOLUSDT,break
2022,1,1.883729514601035,SOLUSDT,break
2022,1,-1.0839785714285715,SOLUSDT,break
2022,-1,-1.0691513006348667,SOLUSDT,break
2022,-1,-1.126071550255536,SOLUSDT,break
2022,-1,1.9352316009557946,SOLUSDT,break
2022,-1,1.8822075336816062,SOLUSDT,break
2022,-1,1.9184186553421774,SOLUSDT,break
2022,-1,1.8655320197044356,SOLUSDT,break
2022,-1,1.8996435380782153,SOLUSDT,break
2022,-1,-1.0535875893015292,SOLUSDT,break
2022,-1,-1.063369772384478,SOLUSDT,break
2022,-1,-1.0352897848666258,SOLUSDT,break
2022,-1,-1.0610769311871795,SOLUSDT,break
2022,1,-1.0632185689731999,SOLUSDT,break
2022,-1,-1.054686561747336,SOLUSDT,break
2022,1,-1.0400186471193418,SOLUSDT,break
2022,-1,-1.1148810999661896,SOLUSDT,break
2022,1,1.873113446653513,SOLUSDT,break
2022,1,-1.1187368922783596,SOLUSDT,break
2022,1,1.9211715002224652,SOLUSDT,break
2022,1,-1.1101826378453359,SOLUSDT,break
2022,1,1.8698865331491714,SOLUSDT,break
2022,1,1.9371271269633508,SOLUSDT,break
2022,1,1.9538962255172547,SOLUSDT,break
2022,1,1.917461591064509,SOLUSDT,break
2022,-1,1.945271360453628,SOLUSDT,break
2022,-1,-1.0455786597267402,SOLUSDT,break
2022,-1,1.928572756541776,SOLUSDT,break
2022,-1,-1.0953852000373028,SOLUSDT,break
2022,-1,-1.1136081456690674,SOLUSDT,break
2022,1,-1.0674002128356255,SOLUSDT,break
2022,-1,-1.1868178992595293,SOLUSDT,break
2022,-1,1.9031047736547408,SOLUSDT,break
2022,1,-1.13221673189824,SOLUSDT,break
2022,-1,1.9295608834879714,SOLUSDT,break
2022,1,-1.0437758985200847,SOLUSDT,break
2022,-1,1.9311532813217078,SOLUSDT,break
2022,-1,1.9152786449095416,SOLUSDT,break
2022,1,-1.035484785150023,SOLUSDT,break
2022,-1,-1.062847659906396,SOLUSDT,break
2022,-1,1.9383752882245369,SOLUSDT,break
2022,-1,-1.0617520341577376,SOLUSDT,break
2022,1,-1.033785999579567,SOLUSDT,break
2022,-1,-1.0170893066102327,SOLUSDT,break
2022,1,-1.0354897617375332,SOLUSDT,break
2022,1,1.9652597151397924,SOLUSDT,break
2022,1,-1.0366402022004164,SOLUSDT,break
2022,1,1.9236557452699583,SOLUSDT,break
2022,-1,1.9219621953996817,SOLUSDT,break
2022,1,-1.0500553683196918,SOLUSDT,break
2022,1,1.9270966485507257,SOLUSDT,break
2022,1,-1.0444461436415224,SOLUSDT,break
2022,-1,-1.0439758770623622,SOLUSDT,break
2022,1,-1.0525956942055628,SOLUSDT,break
2022,1,1.9306537871033773,SOLUSDT,break
2022,1,1.958104993354851,SOLUSDT,break
2022,1,-1.0986757277397259,SOLUSDT,break
2022,-1,1.9012609081825245,SOLUSDT,break
2022,-1,-1.0826705837755881,SOLUSDT,break
2022,-1,-1.0801294686944505,SOLUSDT,break
2022,-1,-1.070167871039466,SOLUSDT,break
2022,-1,-1.0960700613496934,SOLUSDT,break
2022,-1,1.9580973036920195,SOLUSDT,break
2022,1,1.9365464487823485,SOLUSDT,break
2022,1,-1.0729743627851671,SOLUSDT,break
2022,-1,1.912853535353536,SOLUSDT,break
2022,-1,1.924973543559594,SOLUSDT,break
2022,-1,-1.0492090863453813,SOLUSDT,break
2022,1,-1.1306119073869885,SOLUSDT,break
2022,1,-1.0844253231436927,SOLUSDT,break
2022,1,-1.03381050284865,SOLUSDT,break
2022,-1,-1.106067287043665,SOLUSDT,break
2022,-1,-1.1216421568627466,SOLUSDT,break
2022,1,-1.0833479538774586,SOLUSDT,break
2022,-1,0.572525315645249,SOLUSDT,break
2022,1,-1.0307650251166127,SOLUSDT,break
2022,-1,-1.06878599840891,SOLUSDT,break
2022,1,-1.0394066985645933,SOLUSDT,break
2022,-1,-1.0421884142773552,SOLUSDT,break
2022,1,-1.0490449987143222,SOLUSDT,break
2022,-1,1.8983105248694696,SOLUSDT,break
2022,-1,-1.0736452798861482,SOLUSDT,break
2022,1,-1.116933075933077,SOLUSDT,break
2022,-1,1.8571355241064995,SOLUSDT,break
2022,-1,-1.1131497149163154,SOLUSDT,break
2022,-1,-1.1088323758026362,SOLUSDT,break
2022,-1,-1.0970481056437662,SOLUSDT,break
2022,1,1.8619668566603345,SOLUSDT,break
2022,1,-1.0753204407465706,SOLUSDT,break
2022,-1,-1.0516073749187784,SOLUSDT,break
2022,1,1.8903372345761587,SOLUSDT,break
2022,-1,1.0636968084673644,SOLUSDT,break
2022,-1,-1.074527345709985,SOLUSDT,break
2022,-1,1.9310425921087015,SOLUSDT,break
2022,-1,-1.0362684143222507,SOLUSDT,break
2022,1,1.935069198583843,SOLUSDT,break
2022,1,-1.0910457516339869,SOLUSDT,break
2022,1,-1.2189032258064516,SOLUSDT,break
2022,-1,-1.1088422098569162,SOLUSDT,break
2022,-1,-1.0439405652535327,SOLUSDT,break
2022,-1,1.865875000000001,SOLUSDT,break
2022,-1,-1.015780475669221,SOLUSDT,break
2023,1,1.8894433279742766,SOLUSDT,break
2023,1,-1.0843286552692006,SOLUSDT,break
2023,-1,-1.0411427523832804,SOLUSDT,break
2023,-1,-1.071839743589744,SOLUSDT,break
2023,1,1.9824101288610951,SOLUSDT,break
2023,-1,-1.0679318181818183,SOLUSDT,break
2023,-1,-1.036220024721879,SOLUSDT,break
2023,-1,-1.0791825627957774,SOLUSDT,break
2023,1,1.9589737099137232,SOLUSDT,break
2023,1,-1.0372741679873216,SOLUSDT,break
2023,-1,-1.0227179191861022,SOLUSDT,break
2023,1,-1.0780015092061572,SOLUSDT,break
2023,-1,-1.1237860542598754,SOLUSDT,break
2023,-1,-1.075194376528117,SOLUSDT,break
2023,-1,1.896835743578674,SOLUSDT,break
2023,-1,1.953792195726231,SOLUSDT,break
2023,1,1.8659524940617576,SOLUSDT,break
2023,1,1.9565948348146904,SOLUSDT,break
2023,-1,-1.1016818181818184,SOLUSDT,break
2023,-1,1.9162859431317587,SOLUSDT,break
2023,-1,1.8273519529609412,SOLUSDT,break
2023,-1,1.947551954477981,SOLUSDT,break
2023,1,-1.066582200247219,SOLUSDT,break
2023,1,-1.0375037232764832,SOLUSDT,break
2023,1,-1.1087079710144911,SOLUSDT,break
2023,1,-1.0495344629222887,SOLUSDT,break
2023,-1,-1.0465854807981547,SOLUSDT,break
2023,-1,-1.0963474732571008,SOLUSDT,break
2023,-1,-1.1311571841851487,SOLUSDT,break
2023,1,-1.120641928494041,SOLUSDT,break
2023,1,1.9234146733022959,SOLUSDT,break
2023,1,1.9198701923076922,SOLUSDT,break
2023,1,-1.1675216819973702,SOLUSDT,break
2023,-1,-1.1778705645161318,SOLUSDT,break
2023,-1,-1.0732217194570135,SOLUSDT,break
2023,-1,-1.107757894736842,SOLUSDT,break
2023,1,1.935318477111346,SOLUSDT,break
2023,1,-1.0711039876907296,SOLUSDT,break
2023,-1,-1.1613282389718638,SOLUSDT,break
2023,1,-1.241310441094365,SOLUSDT,break
2023,1,-1.2035772511848328,SOLUSDT,break
2023,-1,1.83401734852408,SOLUSDT,break
2023,-1,1.830938533541342,SOLUSDT,break
2023,-1,1.8592508361204019,SOLUSDT,break
2023,-1,-1.120327310155535,SOLUSDT,break
2023,1,1.8352885360185913,SOLUSDT,break
2023,1,-1.1332226683137736,SOLUSDT,break
2023,1,-1.0849657971014492,SOLUSDT,break
2023,-1,1.945208517034068,SOLUSDT,break
2023,-1,-1.0754625047582795,SOLUSDT,break
2023,-1,1.925141271676301,SOLUSDT,break
2023,1,1.939343333843563,SOLUSDT,break
2023,1,-1.0516555926302047,SOLUSDT,break
2023,-1,-1.190854700854699,SOLUSDT,break
2023,1,-1.0863358778625953,SOLUSDT,break
2023,-1,-1.0611334845294023,SOLUSDT,break
2023,1,-1.1268992668154294,SOLUSDT,break
2023,1,-1.0609743589743588,SOLUSDT,break
2023,-1,-1.082083014244141,SOLUSDT,break
2023,-1,-1.1565287423402388,SOLUSDT,break
2023,-1,-1.1392063841496984,SOLUSDT,break
2023,1,-1.1463877498053472,SOLUSDT,break
2023,1,-1.1241899781075166,SOLUSDT,break
2023,-1,1.8605468750000012,SOLUSDT,break
2023,-1,-1.1091975996570949,SOLUSDT,break
2023,-1,-1.0879666666666665,SOLUSDT,break
2023,-1,-1.1348394160583943,SOLUSDT,break
2023,-1,-1.1690562205295638,SOLUSDT,break
2023,-1,1.9042717712177126,SOLUSDT,break
2023,-1,-1.1136115792334882,SOLUSDT,break
2023,1,-1.0538290734824283,SOLUSDT,break
2023,1,-1.1054972593729455,SOLUSDT,break
2023,-1,1.899846153846155,SOLUSDT,break
2023,-1,-1.08749258751713,SOLUSDT,break
2023,1,-1.0824481373265158,SOLUSDT,break
2023,1,-1.1119691233229179,SOLUSDT,break
2023,-1,-1.1542767571885006,SOLUSDT,break
2023,1,1.9008536308623303,SOLUSDT,break
2023,1,-1.1161462184873965,SOLUSDT,break
2023,-1,-1.0553702249196717,SOLUSDT,break
2023,-1,-1.069673340358272,SOLUSDT,break
2023,-1,-1.1044501561374016,SOLUSDT,break
2023,1,-1.0757819670097977,SOLUSDT,break
2023,1,-1.0923752802690583,SOLUSDT,break
2023,1,-1.057645431145431,SOLUSDT,break
2023,1,-1.0502972176016936,SOLUSDT,break
2023,1,-1.0721163335938375,SOLUSDT,break
2023,-1,1.9334210151239208,SOLUSDT,break
2023,-1,-1.0779544265969365,SOLUSDT,break
2023,1,-1.1078843080486385,SOLUSDT,break
2023,1,1.9298318481208832,SOLUSDT,break
2023,1,1.9752826477134038,SOLUSDT,break
2023,-1,-1.041781926646045,SOLUSDT,break
2023,-1,-1.0306310635733653,SOLUSDT,break
2023,1,1.9602194425262136,SOLUSDT,break
2023,-1,-1.093652550284308,SOLUSDT,break
2023,-1,-1.0587154804425474,SOLUSDT,break
2023,1,1.922566211419289,SOLUSDT,break
2023,1,1.903633083244023,SOLUSDT,break
2023,-1,-1.0486650076569677,SOLUSDT,break
2023,1,-0.032797774832457924,SOLUSDT,break
2023,1,-1.0414182370720266,SOLUSDT,break
