symbol,tf,kind,expdir,dirR,mfe_h,confirmed,height_atr,htf_align,regime_align,bar_mom,year
ETHUSDT,2h,DESC_TRIANGLE,DOWN,-1,0.07052769942562326,1,25.326683487193836,1,1,1.032927526758696,2026
ETHUSDT,2h,DOUBLE_TOP,DOWN,1,0.40997442455242755,1,3.9574898785425385,1,1,1.2297570850202566,2026
ETHUSDT,2h,SYM_TRIANGLE,UP,-1,1.2735440424964228,1,16.217883612004393,0,0,1.2297570850202566,2026
ETHUSDT,2h,RECTANGLE,DOWN,1,,0,4.594375468167173,0,0,1.0129525875052912,2026
ETHUSDT,2h,RECTANGLE,DOWN,-1,,0,3.181498971588311,0,0,1.6114829360030956,2026
ETHUSDT,2h,DOUBLE_BOTTOM,UP,1,4.381293674968604,1,1.8695922664624982,1,1,2.36571592649311,2026
ETHUSDT,2h,DESC_TRIANGLE,DOWN,-1,,0,6.104265974508759,0,0,2.36571592649311,2026
ETHUSDT,2h,DESC_TRIANGLE,DOWN,-1,,0,6.425199805356911,0,0,1.3490824396611327,2026
ETHUSDT,2h,RECTANGLE,UP,-1,0.04462966359074544,1,5.203793255332335,1,1,1.5311311069508968,2026
ETHUSDT,2h,ASC_TRIANGLE,UP,1,0.4890154990728499,1,4.787508384437641,1,1,0.9606901284187825,2026
ETHUSDT,2h,DOUBLE_BOTTOM,UP,1,0.14048805094898623,1,2.561444393170278,1,1,1.2155514536225056,2026
ETHUSDT,2h,ASC_TRIANGLE,UP,1,0.05638746477062899,1,7.047024878918271,1,1,1.2155514536225056,2026
ETHUSDT,2h,ASC_TRIANGLE,UP,-1,0.6075670669463116,1,8.45230139724711,1,1,1.4038481611634812,2026
ETHUSDT,2h,DOUBLE_BOTTOM,UP,1,0.5542816426998339,1,7.4944346197856815,1,1,1.9389021810742402,2026
ETHUSDT,2h,TRIPLE_BOTTOM,UP,1,0.5332793219493964,1,7.789590485106966,1,1,1.9389021810742402,2026
ETHUSDT,2h,RECTANGLE,DOWN,-1,,0,6.021321764552984,0,0,1.1713205962628637,2026
ETHUSDT,2h,RECTANGLE,DOWN,1,0.17375986045961114,1,4.78175041799002,0,1,0.9940036790176616,2026
ETHUSDT,2h,ASC_TRIANGLE,UP,-1,0.2761414917032086,1,8.684442063661496,1,1,1.0150847605987354,2026
ETHUSDT,2h,DOUBLE_BOTTOM,UP,1,0.865626023359891,1,3.0189487559729757,1,1,1.2763222936233298,2026
ETHUSDT,2h,SYM_TRIANGLE,DOWN,-1,0.21028818942750843,1,8.928330359449548,0,0,1.2763222936233298,2026
ETHUSDT,2h,RECTANGLE,UP,-1,,0,5.941241068797238,1,1,0.5857629054906328,2026
ETHUSDT,2h,SYM_TRIANGLE,UP,-1,0.2946317863072223,1,6.34127375046532,1,1,1.7064584436209715,2026
ETHUSDT,2h,DESC_TRIANGLE,DOWN,-1,,0,8.670052484429142,0,0,2.289753010818528,2026
ETHUSDT,2h,DOUBLE_TOP,DOWN,-1,,0,3.0512732446886863,0,0,1.4974731367450047,2026
ETHUSDT,2h,INV_HEAD_SHOULDERS,UP,-1,0.9251463304817641,1,3.0626185023762043,1,1,0.9352638447711236,2026
ETHUSDT,2h,RECTANGLE,DOWN,1,,0,2.3505125869020236,0,0,0.9352638447711236,2026
ETHUSDT,2h,DOUBLE_TOP,DOWN,-1,,0,2.5690566488487967,0,0,1.2663421626302716,2026
ETHUSDT,2h,TRIPLE_TOP,DOWN,-1,,0,3.7869023800280637,0,0,1.2663421626302716,2026
ETHUSDT,2h,SYM_TRIANGLE,DOWN,-1,,0,4.560550757381092,0,0,1.2663421626302716,2026
ETHUSDT,2h,DOUBLE_BOTTOM,UP,1,1.1752042140621328,1,2.4860504839628117,1,1,1.6967166445245692,2026
ETHUSDT,2h,RECTANGLE,DOWN,-1,,0,3.000168066943218,0,0,1.6967166445245692,2026
ETHUSDT,2h,RECTANGLE,DOWN,1,0.1726807619168928,1,4.84190640050838,0,0,1.141752510443974,2026
ETHUSDT,2h,DOUBLE_BOTTOM,UP,1,,0,5.350358940506623,0,1,0.659625381632151,2026
ETHUSDT,2h,TRIPLE_BOTTOM,UP,1,,0,5.432828157805454,0,1,0.659625381632151,2026
ETHUSDT,2h,HEAD_SHOULDERS,DOWN,-1,0.1346935837921493,1,10.014054054054057,1,0,0.831711711711711,2026
ETHUSDT,2h,RECTANGLE,DOWN,-1,0.2253570828836918,1,6.231151984510711,1,0,0.831711711711711,2026
ETHUSDT,2h,DESC_TRIANGLE,DOWN,-1,0.1604866358219489,1,22.421344421350746,1,0,0.596673596673591,2026
ETHUSDT,2h,SYM_TRIANGLE,UP,1,0.36397277610887346,1,8.980138848200694,1,1,1.8710460943969056,2026
ETHUSDT,2h,ASC_TRIANGLE,UP,-1,,0,4.870743314630103,0,1,3.4252375183319588,2026
ETHUSDT,2h,SYM_TRIANGLE,DOWN,-1,,0,7.456541766881217,1,0,0.5586944596818437,2026
ETHUSDT,2h,ASC_TRIANGLE,UP,-1,0.06716410779943038,1,10.75523041194576,0,1,1.1777920786286886,2026
ETHUSDT,2h,ASC_TRIANGLE,UP,1,0.6717108199432249,1,6.441903036179065,0,1,1.267814472152462,2026
ETHUSDT,2h,RECTANGLE,UP,1,0.826913166994832,1,2.8177723161613075,1,1,2.512906846240191,2026
ETHUSDT,2h,DOUBLE_BOTTOM,UP,-1,0.7851602653957513,1,2.6686736257080814,1,1,2.2738964694146633,2026
ETHUSDT,2h,RECTANGLE,UP,-1,0.7832471855318467,1,2.609944469196934,1,1,2.2738964694146633,2026
ETHUSDT,2h,DOUBLE_BOTTOM,UP,1,,0,3.086975214972177,1,1,1.9236722306525167,2026
ETHUSDT,2h,TRIPLE_BOTTOM,UP,1,0.26995756410721394,1,3.2540381048726967,1,1,1.9236722306525167,2026
ETHUSDT,2h,DOUBLE_TOP,DOWN,-1,0.5724710174777825,1,4.12122786959085,0,0,1.326126875238185,2026
ETHUSDT,2h,RECTANGLE,UP,1,0.27873557389014136,1,3.6590730983270054,1,1,1.326126875238185,2026
ETHUSDT,2h,RECTANGLE,UP,1,,0,9.695066668605817,1,1,1.6698682153227569,2026
ETHUSDT,2h,DESC_TRIANGLE,DOWN,-1,0.3603358390805526,1,9.311687641062695,0,0,2.21406180026868,2026
ETHUSDT,2h,ASC_TRIANGLE,UP,-1,,0,9.662431610773243,1,1,1.501538243926583,2026
ETHUSDT,2h,RECTANGLE,UP,1,,0,4.666291342089805,0,1,2.464438301080671,2026
ETHUSDT,2h,RECTANGLE,UP,1,,0,3.995663711841822,0,1,0.522605111294299,2026
ETHUSDT,2h,DOUBLE_TOP,DOWN,1,0.8207303789485731,1,4.249208282582225,1,0,1.0470158343483675,2026
ETHUSDT,2h,RECTANGLE,UP,-1,,0,5.050282410412476,0,1,1.0470158343483675,2026
ETHUSDT,2h,RECTANGLE,DOWN,1,1.0131463671614391,1,10.012539584989103,1,0,0.9167532835679993,2026
ETHUSDT,2h,DOUBLE_BOTTOM,UP,-1,,0,2.564825055298609,0,1,0.988135934043836,2026
ETHUSDT,2h,RECTANGLE,DOWN,1,0.16113541225304823,1,2.7215761853709695,1,0,0.988135934043836,2026
ETHUSDT,2h,DOUBLE_TOP,DOWN,-1,,0,2.9945999999999953,1,0,1.1652000000000058,2026
ETHUSDT,2h,RECTANGLE,DOWN,-1,0.15429194203192761,1,3.8770657243803774,1,0,1.1652000000000058,2026
ETHUSDT,2h,DOUBLE_BOTTOM,UP,1,,0,3.5094773118897162,0,1,1.3256748994830525,2026
ETHUSDT,2h,INV_HEAD_SHOULDERS,UP,1,,0,4.300114876507745,0,1,1.3256748994830525,2026
ETHUSDT,2h,TRIPLE_BOTTOM,UP,1,,0,3.992724487842213,0,1,1.3256748994830525,2026
ETHUSDT,2h,SYM_TRIANGLE,DOWN,-1,0.9627569868297065,1,4.768140915181411,1,0,1.3256748994830525,2026
ETHUSDT,2h,DOUBLE_TOP,DOWN,-1,1.5918138491729683,1,3.2750524658971827,1,0,0.7443161944736132,2026
ETHUSDT,2h,TRIPLE_TOP,DOWN,-1,0.26045146726862434,1,4.519354086510429,1,0,0.7443161944736132,2026
ETHUSDT,2h,SYM_TRIANGLE,DOWN,-1,1.3017685238804875,1,4.977529143727199,1,0,0.7443161944736132,2026
ETHUSDT,2h,DOUBLE_TOP,DOWN,1,0.3821839080459672,1,1.9949226107608014,1,0,0.8231922037507244,2026
ETHUSDT,2h,TRIPLE_TOP,DOWN,1,1.5026464361326641,1,3.249201539595466,1,0,0.8231922037507244,2026
ETHUSDT,2h,RECTANGLE,DOWN,1,1.8671151706722147,1,2.7563535999888154,1,0,1.5431381632871157,2026
ETHUSDT,2h,DOUBLE_TOP,DOWN,1,1.898959881129278,1,3.002421821889852,1,1,0.6251699524133345,2026
ETHUSDT,2h,HEAD_SHOULDERS,DOWN,1,2.2428884026258347,1,2.718388851121663,1,1,0.6251699524133345,2026
ETHUSDT,2h,TRIPLE_TOP,DOWN,1,1.9858425414364769,1,2.871062769091294,1,1,0.6251699524133345,2026
ETHUSDT,2h,RECTANGLE,UP,-1,,0,3.21693075163826,0,0,0.6251699524133345,2026
ETHUSDT,2h,DOUBLE_TOP,DOWN,1,0.29673798667134316,1,6.302741283476504,1,1,0.8484714502273903,2026
ETHUSDT,2h,TRIPLE_TOP,DOWN,1,0.29286868220632356,1,6.386011453596088,1,1,0.8484714502273903,2026
ETHUSDT,2h,RECTANGLE,UP,1,,0,5.0211017065475785,0,0,1.6487089163946622,2026
ETHUSDT,2h,DOUBLE_TOP,DOWN,1,1.157114445850658,1,4.500581215127101,1,1,0.8560136391816354,2026
ETHUSDT,2h,TRIPLE_TOP,DOWN,1,0.3037483843171044,1,7.554401735895847,1,1,0.8560136391816354,2026
ETHUSDT,2h,ASC_TRIANGLE,UP,1,,0,10.791582519485049,0,0,0.8560136391816354,2026
ETHUSDT,2h,ASC_TRIANGLE,UP,-1,,0,8.4669194482247,0,0,2.6084548483406174,2026
ETHUSDT,2h,DOUBLE_TOP,DOWN,1,2.0721149607687672,1,2.461893836041166,1,1,1.5153788912315476,2026
ETHUSDT,2h,TRIPLE_TOP,DOWN,1,1.1831402514173053,1,3.522138161974451,1,1,1.5153788912315476,2026
ETHUSDT,2h,SYM_TRIANGLE,DOWN,1,1.2149939380757577,1,4.506182562323164,1,1,1.5153788912315476,2026
ETHUSDT,2h,RECTANGLE,UP,-1,,0,3.5981720766443557,0,0,0.8867756110958462,2026
ETHUSDT,2h,DOUBLE_BOTTOM,UP,-1,0.13731548232063168,1,2.525044888861376,0,0,0.9556683796668938,2026
ETHUSDT,2h,DESC_TRIANGLE,DOWN,1,2.3648814106196694,1,4.451023413034783,1,1,0.9556683796668938,2026
ETHUSDT,2h,DOUBLE_TOP,DOWN,0,,0,3.004705299653298,1,1,0.5071817731550288,2026
ETHUSDT,2h,SYM_TRIANGLE,DOWN,1,0.05729633277956364,1,6.170096042243108,1,1,0.5071817731550288,2026
ETHUSDT,2h,RECTANGLE,DOWN,1,0.06772779042738433,1,4.92748687141456,1,1,0.4735345040811308,2026
ETHUSDT,2h,ASC_TRIANGLE,UP,-1,,0,11.17314575582131,0,0,0.9644155185529616,2026
ETHUSDT,2h,SYM_TRIANGLE,UP,-1,,0,5.791700452213473,0,0,1.4507260679543197,2026
ETHUSDT,2h,RECTANGLE,UP,1,,0,3.2033256256474933,0,0,2.1183752417794968,2026
ETHUSDT,2h,RECTANGLE,UP,-1,,0,2.1689628786061474,0,0,1.7220853326416816,2026
ETHUSDT,2h,DOUBLE_TOP,DOWN,1,3.9753579753579786,1,2.096073787859899,1,1,2.9741493207029777,2026
ETHUSDT,2h,ASC_TRIANGLE,UP,1,0.08265853942076752,1,14.05767817193973,0,0,1.1807149885208275,2026
ETHUSDT,2h,DOUBLE_TOP,DOWN,1,0.4231373352455092,1,2.59930516812903,1,1,0.623421412993861,2026
ETHUSDT,2h,ASC_TRIANGLE,UP,-1,,0,3.7204703641462142,0,0,0.623421412993861,2026
ETHUSDT,2h,RECTANGLE,UP,-1,,0,4.182043575088163,0,0,0.6825429695589144,2026
ETHUSDT,2h,RECTANGLE,UP,1,0.29579547235655645,1,3.407643178056585,0,0,0.8958513396715625,2026
ETHUSDT,2h,DOUBLE_BOTTOM,UP,-1,0.18100641800762718,1,2.19491352407618,0,0,2.1252953014261897,2026
ETHUSDT,2h,DESC_TRIANGLE,DOWN,1,,0,4.2505660423698925,1,1,2.1252953014261897,2026
ETHUSDT,2h,DOUBLE_TOP,DOWN,-1,,0,2.3730459900317125,1,1,1.2992183960126833,2026
ETHUSDT,2h,DOUBLE_BOTTOM,UP,0,0.4053135130861047,1,2.3901563217149504,0,0,1.1490590998677002,2026
ETHUSDT,2h,TRIPLE_BOTTOM,UP,0,0.42619588714594103,1,2.273045528586994,0,0,1.1490590998677002,2026
ETHUSDT,2h,RECTANGLE,DOWN,0,,0,2.5460066562420116,1,1,1.1490590998677002,2026
ETHUSDT,4h,SYM_TRIANGLE,DOWN,-1,0.05128402492113711,1,6.234620424887864,1,0,0.6808911201757187,2020
ETHUSDT,4h,DOUBLE_TOP,DOWN,1,,0,5.678946285243868,1,0,1.1150442477876112,2020
ETHUSDT,4h,RECTANGLE,UP,-1,2.9673030327859333,1,3.715085135025159,1,1,0.8452250274423658,2020
ETHUSDT,4h,SYM_TRIANGLE,UP,1,0.06860720913369858,1,5.583654383436782,1,1,1.3964454116793612,2020
ETHUSDT,4h,DOUBLE_BOTTOM,UP,1,0.4017041996348156,1,2.5781214974221043,1,1,0.8787267428827567,2020
ETHUSDT,4h,SYM_TRIANGLE,DOWN,-1,,0,6.793319883434174,0,0,0.8787267428827567,2020
ETHUSDT,4h,RECTANGLE,DOWN,-1,,0,6.884916360302641,0,0,1.5817116946911052,2020
ETHUSDT,4h,DOUBLE_BOTTOM,UP,0,,0,3.6977184417654665,1,1,0.6751021221480527,2020
ETHUSDT,4h,RECTANGLE,UP,1,,0,3.6645604246743124,1,1,0.6751021221480527,2020
ETHUSDT,4h,RECTANGLE,UP,-1,,0,7.017535432884551,1,1,0.9215625961242704,2020
ETHUSDT,4h,SYM_TRIANGLE,UP,1,0.059668424523026176,1,8.108026302056198,1,0,1.9837177747625514,2020
ETHUSDT,4h,DOUBLE_TOP,DOWN,-1,0.5896805896805899,1,3.5197670314154657,0,0,0.612777973879278,2020
ETHUSDT,4h,SYM_TRIANGLE,UP,1,,0,6.821456423053898,1,1,0.612777973879278,2020
ETHUSDT,4h,DOUBLE_TOP,DOWN,1,1.5453575240128081,1,3.397565397565403,1,0,1.0044030044030092,2020
ETHUSDT,4h,TRIPLE_TOP,DOWN,1,0.5705229793977807,1,5.338686005352686,1,0,1.0044030044030092,2020
ETHUSDT,4h,ASC_TRIANGLE,UP,-1,,0,7.0374687041353985,0,1,1.0044030044030092,2020
ETHUSDT,4h,RECTANGLE,DOWN,1,0.557005516822128,1,4.717312365698334,1,0,1.405914852128698,2020
ETHUSDT,4h,DOUBLE_TOP,DOWN,-1,0.11310413552566073,1,5.0736728060671705,1,1,0.8266522210184208,2020
ETHUSDT,4h,RECTANGLE,UP,1,0.5710096713114067,1,5.834237433814123,0,0,0.8266522210184208,2020
ETHUSDT,4h,INV_HEAD_SHOULDERS,UP,-1,0.5430991529646243,1,5.642168674698792,0,0,0.48915662650602654,2020
ETHUSDT,4h,RECTANGLE,DOWN,1,0.5212483835354684,1,4.507769185810684,1,1,0.48915662650602654,2020
ETHUSDT,4h,ASC_TRIANGLE,UP,-1,0.44084967320261476,1,9.765215409163435,0,0,1.5190335080920871,2020
ETHUSDT,4h,DESC_TRIANGLE,DOWN,-1,0.38998044816136435,1,11.087314556698834,1,0,0.8316831683168318,2020
ETHUSDT,4h,RECTANGLE,DOWN,-1,1.0558775741970505,1,3.564191964732959,1,0,1.249774571686204,2020
ETHUSDT,4h,DOUBLE_BOTTOM,UP,1,3.4634146341463414,1,1.922561629153268,1,1,2.6784565916398755,2020
ETHUSDT,4h,RECTANGLE,DOWN,-1,0.8611017002869986,1,4.3496667712462775,0,0,1.2099911582670198,2020
ETHUSDT,4h,DOUBLE_TOP,DOWN,1,3.3834586466165426,1,1.9462181679969575,0,0,1.7825921702774568,2020
ETHUSDT,4h,RECTANGLE,DOWN,1,0.12527807456941684,1,4.586207147408703,0,0,0.9327191972363829,2020
ETHUSDT,4h,RECTANGLE,DOWN,-1,,0,4.144928096453498,0,1,1.2162863070539416,2020
ETHUSDT,4h,ASC_TRIANGLE,UP,-1,0.7264263979336987,1,9.813524292861844,0,0,1.5988522238163647,2020
ETHUSDT,4h,DOUBLE_BOTTOM,UP,1,1.126272912423623,1,3.334465195246188,0,0,1.103565365025467,2020
ETHUSDT,4h,RECTANGLE,DOWN,-1,,0,3.465860360912225,1,1,1.103565365025467,2020
ETHUSDT,4h,HEAD_SHOULDERS,DOWN,1,,0,4.516425755584758,1,1,0.9382391590013086,2020
ETHUSDT,4h,RECTANGLE,DOWN,1,,0,3.9040450550281314,1,1,0.9382391590013086,2020
ETHUSDT,4h,DOUBLE_BOTTOM,UP,1,2.3445161290322565,1,3.2417089931281717,0,0,2.099790857484317,2020
ETHUSDT,4h,INV_HEAD_SHOULDERS,UP,1,1.94230769230769,1,3.697639677322974,0,0,2.099790857484317,2020
ETHUSDT,4h,TRIPLE_BOTTOM,UP,1,1.655631399317398,1,4.085250473060466,0,0,2.099790857484317,2020
ETHUSDT,4h,SYM_TRIANGLE,DOWN,-1,,0,4.440279530072085,1,1,2.099790857484317,2020
ETHUSDT,4h,RECTANGLE,UP,1,0.46617784004012025,1,4.917242141346799,1,0,1.0204245094112885,2020
ETHUSDT,4h,DOUBLE_BOTTOM,UP,-1,,0,5.437886453063523,1,0,0.9286115795390734,2020
ETHUSDT,4h,RECTANGLE,DOWN,1,0.48449233329786384,1,5.984090108879341,0,1,0.9286115795390734,2020
ETHUSDT,4h,HEAD_SHOULDERS,DOWN,-1,0.36468885672937734,1,5.425687044307354,0,1,0.8048233314638309,2020
ETHUSDT,4h,SYM_TRIANGLE,UP,1,0.13536803792233382,1,4.586486753983696,1,0,0.8048233314638309,2020
ETHUSDT,4h,DOUBLE_BOTTOM,UP,-1,0.17239144523655373,1,2.868791500664016,1,0,1.7885790172642795,2020
ETHUSDT,4h,SYM_TRIANGLE,UP,-1,0.09421741134040885,1,6.124529395520419,1,0,1.7885790172642795,2020
ETHUSDT,4h,DOUBLE_TOP,DOWN,1,0.8739603326935331,1,2.5743529411764827,0,1,2.1049411764705868,2020
ETHUSDT,4h,SYM_TRIANGLE,UP,-1,0.17176199856052424,1,4.44485533501743,1,0,2.1049411764705868,2020
ETHUSDT,4h,DOUBLE_BOTTOM,UP,-1,,0,3.0133162612035846,1,0,0.7385403329065308,2020
ETHUSDT,4h,TRIPLE_BOTTOM,UP,-1,0.0488266464799368,1,3.157319675629546,1,0,0.7385403329065308,2020
ETHUSDT,4h,RECTANGLE,DOWN,1,0.7833863900228478,1,3.2560209743308097,0,1,0.7385403329065308,2020
ETHUSDT,4h,HEAD_SHOULDERS,DOWN,1,0.8215348007138609,1,3.3044088739118243,0,1,0.7784330244313358,2020
ETHUSDT,4h,SYM_TRIANGLE,DOWN,1,0.8830808137828121,1,3.1371793023014893,0,1,0.7784330244313358,2020
ETHUSDT,4h,DESC_TRIANGLE,DOWN,1,,0,4.688961173338281,1,1,2.8409922732818074,2020
ETHUSDT,4h,SYM_TRIANGLE,UP,1,7.530751232739313,1,6.187467763819778,0,0,2.2878632478632484,2020
ETHUSDT,4h,DOUBLE_BOTTOM,UP,1,6.404476418864947,1,2.5740740740740575,1,1,2.436213991769551,2020
ETHUSDT,4h,DOUBLE_BOTTOM,UP,1,0.28604344963791967,1,3.051951779563717,1,1,0.57764064293915,2020
ETHUSDT,4h,RECTANGLE,UP,1,2.4449403358561574,1,4.203176563853926,1,1,1.161224903670656,2020
ETHUSDT,4h,ASC_TRIANGLE,UP,1,2.3160139487785925,1,4.157637742596891,1,1,1.4345176713227727,2020
ETHUSDT,4h,SYM_TRIANGLE,UP,1,0.5057133553008466,1,9.338640788392524,1,1,1.1060358890701483,2020
ETHUSDT,4h,SYM_TRIANGLE,UP,-1,0.7476599379335909,1,7.628173570559521,1,1,1.4183006535947722,2020
ETHUSDT,4h,DOUBLE_BOTTOM,UP,1,1.2903225806451621,1,4.0616861979166625,1,1,0.8374023437500022,2020
ETHUSDT,4h,SYM_TRIANGLE,UP,1,0.05190543736776872,1,6.804491438231866,1,1,0.8374023437500022,2020
ETHUSDT,4h,RECTANGLE,UP,1,0.08376909118970591,1,6.399686589537688,1,1,1.0445650801666448,2020
ETHUSDT,4h,DOUBLE_TOP,DOWN,1,0.584461000456136,1,3.2424114374251696,0,0,0.4338333685470785,2020
ETHUSDT,4h,ASC_TRIANGLE,UP,-1,0.5127371800805057,1,7.049005220180334,1,1,0.4338333685470785,2020
ETHUSDT,4h,RECTANGLE,UP,-1,0.1971772473649687,1,4.0914886021208146,1,1,0.9633601429848112,2020
ETHUSDT,4h,DESC_TRIANGLE,DOWN,-1,0.23347444068753861,1,5.283788216768118,0,0,1.1834247410115815,2020
ETHUSDT,4h,RECTANGLE,DOWN,1,1.5196531092343457,1,4.140351777404481,1,0,1.0930180682578625,2020
ETHUSDT,4h,RECTANGLE,DOWN,-1,1.525909401555134,1,3.704224064283451,1,0,1.5193953223046182,2020
ETHUSDT,4h,DOUBLE_BOTTOM,UP,1,1.794385432473442,1,2.964414812434738,0,1,1.0008836051088426,2020
ETHUSDT,4h,DOUBLE_BOTTOM,UP,-1,,0,6.296336401371593,0,0,0.5467605125428621,2020
ETHUSDT,4h,TRIPLE_BOTTOM,UP,-1,,0,6.199314203212415,0,0,0.5467605125428621,2020
ETHUSDT,4h,HEAD_SHOULDERS,DOWN,1,0.44799357945425367,1,5.930710910141774,1,1,1.5793016693298887,2020
ETHUSDT,4h,RECTANGLE,DOWN,1,0.6187038656908618,1,3.6662421284731805,1,1,1.5793016693298887,2020
ETHUSDT,4h,DESC_TRIANGLE,DOWN,-1,0.055885073666470206,1,11.876755563918303,1,1,0.8710598084607099,2020
ETHUSDT,4h,DESC_TRIANGLE,DOWN,-1,,0,4.878386842335854,1,1,0.7661986754966879,2020
ETHUSDT,4h,SYM_TRIANGLE,DOWN,-1,,0,6.876192504400637,1,1,0.78067901624834,2020
ETHUSDT,4h,ASC_TRIANGLE,UP,1,0.20523303261054474,1,4.613035672652092,0,0,0.703204955561539,2020
ETHUSDT,4h,ASC_TRIANGLE,UP,-1,,0,6.9914586517234065,0,0,2.0374172185430464,2020
ETHUSDT,4h,DOUBLE_BOTTOM,UP,1,,0,3.7690384340620118,0,0,0.8141163023289033,2020
ETHUSDT,4h,RECTANGLE,DOWN,-1,1.1200315349176586,1,3.794589421481218,1,1,0.8141163023289033,2020
ETHUSDT,4h,DOUBLE_TOP,DOWN,-1,,0,3.1475890985324924,0,1,1.2981132075471715,2020
ETHUSDT,4h,HEAD_SHOULDERS,DOWN,-1,1.0469682897704653,1,3.1601677148846963,0,1,1.2981132075471715,2020
ETHUSDT,4h,RECTANGLE,UP,1,0.15014859655298698,1,3.3433379315454754,1,0,1.2981132075471715,2020
ETHUSDT,4h,DOUBLE_BOTTOM,UP,1,0.2955818294959553,1,3.383157894736841,1,0,0.9305263157894711,2020
ETHUSDT,4h,INV_HEAD_SHOULDERS,UP,1,0.17596909551085715,1,3.951052631578944,1,0,0.9305263157894711,2020
ETHUSDT,4h,TRIPLE_BOTTOM,UP,1,,0,3.8877192982456146,1,0,0.9305263157894711,2020
ETHUSDT,4h,RECTANGLE,UP,-1,,0,4.48637551864802,1,0,1.006995309028065,2020
ETHUSDT,4h,ASC_TRIANGLE,UP,-1,,0,7.128612272585129,1,0,0.8469689502217784,2020
ETHUSDT,4h,SYM_TRIANGLE,DOWN,1,1.3976621269985365,1,6.652281728299751,1,1,1.3286924237150493,2020
ETHUSDT,4h,RECTANGLE,DOWN,-1,0.24656605466021939,1,4.237082914399476,1,1,0.6096210229123683,2020
ETHUSDT,4h,ASC_TRIANGLE,UP,1,0.05863748314927919,1,7.904712845303962,0,0,1.7678002671324413,2020
ETHUSDT,4h,DOUBLE_BOTTOM,UP,1,0.11624903125807308,1,3.4726387286940836,0,0,1.1680123029603977,2020
ETHUSDT,4h,ASC_TRIANGLE,UP,1,0.24264937019902788,1,6.048400825552876,0,0,1.1680123029603977,2020
ETHUSDT,4h,DOUBLE_TOP,DOWN,1,0.8588079470198665,1,3.605539637058258,0,1,1.5281757402101226,2020
ETHUSDT,4h,RECTANGLE,UP,-1,,0,3.2125772675915814,1,0,1.5281757402101226,2020
ETHUSDT,4h,RECTANGLE,UP,-1,0.2010805839839111,1,4.850155160837079,1,0,0.8591314577002234,2020
ETHUSDT,4h,DOUBLE_BOTTOM,UP,1,1.6906946264744436,1,3.2126315789473687,0,1,1.9480701754385972,2020
ETHUSDT,4h,RECTANGLE,UP,1,0.5014875628989058,1,8.368028839221306,1,1,1.9177543859649104,2020
ETHUSDT,4h,DOUBLE_BOTTOM,UP,-1,0.06313457633376336,1,4.625960717335615,1,1,0.9359521776259655,2020
ETHUSDT,4h,HEAD_SHOULDERS,DOWN,-1,0.16079010522429468,1,4.234394193188168,0,0,2.0339475153545528,2020
ETHUSDT,4h,RECTANGLE,UP,1,1.6250572922596127,1,3.2867181870829816,1,1,2.0339475153545528,2020
ETHUSDT,4h,DOUBLE_TOP,DOWN,-1,,0,4.986630532971998,0,0,0.7562782294489647,2020
ETHUSDT,4h,INV_HEAD_SHOULDERS,UP,-1,2.020542733958919,1,4.616323799966551,1,1,1.9668840943301533,2020
ETHUSDT,4h,SYM_TRIANGLE,UP,-1,0.04995647834625898,1,3.8631878240509328,1,1,1.9668840943301533,2020
ETHUSDT,4h,ASC_TRIANGLE,UP,-1,1.720188131747053,1,5.088344862449848,1,1,0.8322717622080784,2020
ETHUSDT,4h,DOUBLE_TOP,DOWN,1,1.0695187165775408,1,2.7384937238493685,0,0,0.7090949130147576,2020
ETHUSDT,4h,SYM_TRIANGLE,DOWN,-1,0.22318779356154272,1,6.991458531795988,0,0,0.5996043521266126,2020
ETHUSDT,4h,RECTANGLE,UP,1,2.35638442752619,1,4.2531699283596085,0,1,1.0835196888672867,2020
ETHUSDT,4h,RECTANGLE,UP,-1,0.08072146785811135,1,5.663486160173055,0,1,2.7002831627096477,2020
ETHUSDT,4h,DOUBLE_BOTTOM,UP,1,0.072693952351863,1,4.415374241402565,0,1,0.9885367498314288,2020
ETHUSDT,4h,RECTANGLE,DOWN,-1,,0,4.588720248175877,1,0,0.9885367498314288,2020
ETHUSDT,4h,RECTANGLE,DOWN,1,,0,5.954897417635651,0,0,1.8073166060141757,2020
ETHUSDT,4h,ASC_TRIANGLE,UP,1,0.17364932657481147,1,5.748299713883346,1,1,1.3119942196531817,2020
ETHUSDT,4h,ASC_TRIANGLE,UP,1,0.21165394017813627,1,8.648574543629847,1,1,1.4255409418752627,2020
ETHUSDT,4h,DOUBLE_TOP,DOWN,1,0.424604704974932,1,2.691828562954175,0,0,1.4782737653863274,2020
ETHUSDT,4h,RECTANGLE,UP,1,0.363991674350147,1,5.328441878173181,1,1,0.9576668139637587,2020
ETHUSDT,4h,RECTANGLE,UP,-1,2.32380347591535,1,5.843333890135074,1,1,0.9220636663007706,2020
ETHUSDT,4h,RECTANGLE,UP,1,3.1397391837827056,1,3.5351481076502225,1,1,1.5020705232777036,2020
ETHUSDT,4h,RECTANGLE,UP,-1,1.2248367577615578,1,3.695449134383756,1,1,1.0600455580865604,2020
ETHUSDT,4h,RECTANGLE,UP,-1,0.1750982332884365,1,8.914072169375293,1,1,2.710448545347084,2020
