is_null,symbol,tf,arm,kind,end_dir,rev_R,mfe_rev_atr,mae_atr,sagitta_atr,depth_atr,a_norm,arc_gain,r2_quad,L,apex_pos,mtf_up,regime,year
1,SOLUSDT,6h,2023-02-20T06:00:00+00:00,NULL,UP,1.0,5.046,0.335,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2023
1,SOLUSDT,6h,2025-10-06T12:00:00+00:00,NULL,DOWN,-1.0,0.139,12.687,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,SOLUSDT,6h,2025-11-28T00:00:00+00:00,NULL,UP,1.0,4.959,1.879,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2025
1,SOLUSDT,6h,2024-07-11T00:00:00+00:00,NULL,DOWN,1.0,4.235,1.359,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2024
1,SOLUSDT,6h,2022-01-18T06:00:00+00:00,NULL,UP,-1.0,15.293,1.672,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,SOLUSDT,6h,2021-12-10T12:00:00+00:00,NULL,DOWN,-1.0,0.639,3.073,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2021
1,SOLUSDT,6h,2021-01-20T06:00:00+00:00,NULL,DOWN,-1.0,4.99,3.164,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2021
1,SOLUSDT,6h,2025-06-20T18:00:00+00:00,NULL,DOWN,-1.0,1.93,3.452,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2025
1,SOLUSDT,6h,2025-06-03T12:00:00+00:00,NULL,UP,1.0,4.723,1.516,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2025
1,SOLUSDT,6h,2020-12-01T00:00:00+00:00,NULL,DOWN,-1.0,2.633,9.141,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2020
1,SOLUSDT,6h,2022-12-02T12:00:00+00:00,NULL,DOWN,1.0,3.359,4.095,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,SOLUSDT,6h,2024-07-15T00:00:00+00:00,NULL,DOWN,1.0,9.747,0.308,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2024
1,SOLUSDT,6h,2025-04-12T06:00:00+00:00,NULL,UP,-1.0,0.211,2.192,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2025
1,SOLUSDT,6h,2024-05-19T12:00:00+00:00,NULL,DOWN,1.0,3.863,1.871,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,SOLUSDT,6h,2021-09-23T06:00:00+00:00,NULL,UP,1.0,1.603,0.626,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2021
1,SOLUSDT,6h,2025-05-11T00:00:00+00:00,NULL,DOWN,-1.0,1.432,2.004,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2025
1,SOLUSDT,6h,2023-08-08T18:00:00+00:00,NULL,UP,-1.0,8.251,2.346,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2023
1,SOLUSDT,6h,2023-01-12T06:00:00+00:00,NULL,UP,-1.0,0.583,11.59,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,SOLUSDT,6h,2023-11-25T00:00:00+00:00,NULL,UP,1.0,2.323,1.612,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2023
1,SOLUSDT,6h,2021-12-13T00:00:00+00:00,NULL,DOWN,-1.0,3.402,2.912,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2021
1,SOLUSDT,6h,2021-01-31T00:00:00+00:00,NULL,UP,-1.0,1.638,26.893,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2021
1,SOLUSDT,6h,2023-04-21T00:00:00+00:00,NULL,DOWN,-1.0,1.303,1.959,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2023
1,SOLUSDT,6h,2024-06-19T12:00:00+00:00,NULL,DOWN,-1.0,2.364,2.817,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2024
1,SOLUSDT,6h,2025-04-02T12:00:00+00:00,NULL,DOWN,-1.0,1.731,9.107,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2025
1,SOLUSDT,6h,2022-01-01T06:00:00+00:00,NULL,UP,-1.0,8.043,1.67,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,6h,2024-12-08T00:00:00+00:00,NULL,UP,1.0,3.978,0.192,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2024
1,SOLUSDT,6h,2024-09-06T18:00:00+00:00,NULL,UP,-1.0,0.186,2.618,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2024
1,SOLUSDT,6h,2025-08-24T18:00:00+00:00,NULL,DOWN,-1.0,1.641,2.819,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2025
1,SOLUSDT,6h,2022-04-21T06:00:00+00:00,NULL,DOWN,-1.0,0.427,3.709,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,6h,2022-02-25T18:00:00+00:00,NULL,UP,1.0,1.6,2.544,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2022
1,SOLUSDT,6h,2020-11-23T18:00:00+00:00,NULL,UP,1.0,3.265,1.238,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2020
1,SOLUSDT,6h,2025-01-16T18:00:00+00:00,NULL,DOWN,1.0,11.138,0.579,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2025
1,SOLUSDT,6h,2024-01-05T18:00:00+00:00,NULL,UP,1.0,2.382,1.189,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2024
1,SOLUSDT,6h,2024-09-10T18:00:00+00:00,NULL,DOWN,-1.0,5.068,2.572,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2024
1,SOLUSDT,6h,2024-10-16T06:00:00+00:00,NULL,UP,1.0,1.896,3.662,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2024
1,SOLUSDT,6h,2024-02-28T18:00:00+00:00,NULL,UP,-1.0,2.977,15.693,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,SOLUSDT,6h,2026-03-16T12:00:00+00:00,NULL,UP,-1.0,7.337,1.747,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2026
1,SOLUSDT,6h,2023-09-21T12:00:00+00:00,NULL,DOWN,-1.0,10.955,1.882,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,SOLUSDT,6h,2025-11-09T18:00:00+00:00,NULL,DOWN,-1.0,1.494,5.8,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2025
1,SOLUSDT,6h,2022-01-05T00:00:00+00:00,NULL,UP,1.0,8.879,0.572,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2022
1,SOLUSDT,6h,2020-10-24T06:00:00+00:00,NULL,UP,1.0,6.211,5.406,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2020
1,SOLUSDT,6h,2022-12-09T18:00:00+00:00,NULL,UP,1.0,6.026,4.943,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2022
1,SOLUSDT,6h,2020-11-26T18:00:00+00:00,NULL,UP,-1.0,0.676,1.512,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2020
1,SOLUSDT,6h,2025-03-04T18:00:00+00:00,NULL,UP,1.0,2.879,0.712,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2025
1,SOLUSDT,6h,2024-09-09T00:00:00+00:00,NULL,DOWN,1.0,3.254,0.231,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2024
1,SOLUSDT,6h,2024-08-07T12:00:00+00:00,NULL,DOWN,0.0,,,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2024
1,SOLUSDT,6h,2022-01-19T06:00:00+00:00,NULL,DOWN,1.0,1.722,12.369,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,6h,2022-10-29T18:00:00+00:00,NULL,UP,1.0,19.301,5.574,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2022
1,SOLUSDT,6h,2024-07-16T00:00:00+00:00,NULL,UP,-1.0,0.789,8.62,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2024
1,SOLUSDT,6h,2026-01-18T00:00:00+00:00,NULL,UP,1.0,22.238,0.194,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2026
1,SOLUSDT,6h,2026-04-15T06:00:00+00:00,NULL,DOWN,1.0,4.059,1.26,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2026
1,SOLUSDT,6h,2023-01-10T18:00:00+00:00,NULL,DOWN,1.0,10.033,1.049,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2023
1,SOLUSDT,6h,2020-12-28T18:00:00+00:00,NULL,UP,-1.0,1.245,12.712,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2020
1,SOLUSDT,6h,2021-08-17T18:00:00+00:00,NULL,DOWN,1.0,5.588,0.73,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2021
1,SOLUSDT,6h,2025-04-28T12:00:00+00:00,NULL,UP,1.0,1.821,7.844,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2025
1,SOLUSDT,6h,2022-08-17T12:00:00+00:00,NULL,UP,1.0,4.48,0.188,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2022
1,SOLUSDT,6h,2024-05-09T00:00:00+00:00,NULL,UP,-1.0,1.223,6.362,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2024
1,SOLUSDT,6h,2023-11-24T06:00:00+00:00,NULL,DOWN,-1.0,1.555,1.891,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2023
1,SOLUSDT,6h,2023-07-30T12:00:00+00:00,NULL,DOWN,-1.0,0.93,5.972,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2023
1,SOLUSDT,6h,2024-03-04T06:00:00+00:00,NULL,UP,-1.0,5.638,11.077,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2024
1,SOLUSDT,6h,2024-10-02T18:00:00+00:00,NULL,DOWN,1.0,2.557,1.357,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2024
1,SOLUSDT,6h,2023-08-28T06:00:00+00:00,NULL,DOWN,1.0,4.78,3.841,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2023
1,SOLUSDT,6h,2024-10-26T12:00:00+00:00,NULL,DOWN,1.0,2.417,0.136,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2024
1,SOLUSDT,6h,2022-10-06T12:00:00+00:00,NULL,UP,1.0,9.172,0.093,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2022
1,SOLUSDT,6h,2024-07-09T06:00:00+00:00,NULL,DOWN,1.0,3.569,1.388,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2024
1,SOLUSDT,6h,2023-06-14T18:00:00+00:00,NULL,UP,-1.0,0.477,8.83,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2023
1,SOLUSDT,6h,2025-04-07T18:00:00+00:00,NULL,DOWN,1.0,8.858,1.075,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2025
1,SOLUSDT,6h,2022-07-28T00:00:00+00:00,NULL,UP,-1.0,1.472,5.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2022
1,SOLUSDT,6h,2021-01-12T12:00:00+00:00,NULL,UP,0.0,,,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2021
1,SOLUSDT,6h,2024-01-16T18:00:00+00:00,NULL,UP,-1.0,5.168,2.466,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,SOLUSDT,6h,2025-01-19T00:00:00+00:00,NULL,UP,-1.0,2.927,2.333,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2025
1,SOLUSDT,6h,2021-05-08T00:00:00+00:00,NULL,DOWN,1.0,7.373,11.826,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,SOLUSDT,6h,2022-01-15T00:00:00+00:00,NULL,DOWN,-1.0,1.221,2.23,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2022
1,SOLUSDT,6h,2026-01-18T06:00:00+00:00,NULL,DOWN,-1.0,0.427,23.039,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2026
1,SOLUSDT,6h,2022-05-02T00:00:00+00:00,NULL,UP,1.0,7.196,1.391,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,6h,2021-04-23T00:00:00+00:00,NULL,UP,-1.0,1.003,3.146,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2021
1,SOLUSDT,6h,2025-03-21T12:00:00+00:00,NULL,DOWN,1.0,5.636,1.152,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2025
1,SOLUSDT,6h,2021-03-01T00:00:00+00:00,NULL,UP,1.0,2.006,0.645,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2021
1,SOLUSDT,6h,2022-11-05T00:00:00+00:00,NULL,DOWN,1.0,3.568,19.581,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2022
1,SOLUSDT,6h,2020-11-27T06:00:00+00:00,NULL,UP,-1.0,1.885,1.904,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2020
1,SOLUSDT,6h,2023-04-15T06:00:00+00:00,NULL,DOWN,1.0,1.799,3.947,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2023
1,SOLUSDT,6h,2023-11-22T12:00:00+00:00,NULL,UP,-1.0,0.72,7.914,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,SOLUSDT,6h,2024-12-11T12:00:00+00:00,NULL,UP,1.0,5.835,0.734,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2024
1,SOLUSDT,6h,2026-03-09T18:00:00+00:00,NULL,UP,-1.0,0.294,6.24,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2026
1,SOLUSDT,6h,2022-03-16T12:00:00+00:00,NULL,UP,-1.0,0.68,8.413,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2022
1,SOLUSDT,6h,2025-09-09T00:00:00+00:00,NULL,UP,-1.0,0.923,9.984,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2025
1,SOLUSDT,6h,2024-09-13T18:00:00+00:00,NULL,UP,1.0,3.794,4.279,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2024
1,SOLUSDT,6h,2022-06-12T00:00:00+00:00,NULL,DOWN,-1.0,5.916,3.128,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,SOLUSDT,6h,2025-05-30T18:00:00+00:00,NULL,DOWN,1.0,1.618,3.19,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2025
1,SOLUSDT,6h,2022-03-15T00:00:00+00:00,NULL,DOWN,1.0,6.684,0.509,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,6h,2023-03-28T18:00:00+00:00,NULL,DOWN,1.0,2.236,1.099,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2023
1,SOLUSDT,6h,2021-07-25T06:00:00+00:00,NULL,UP,-1.0,1.119,10.28,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,SOLUSDT,6h,2023-05-01T18:00:00+00:00,NULL,UP,-1.0,3.286,2.129,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2023
1,SOLUSDT,6h,2021-04-29T00:00:00+00:00,NULL,DOWN,1.0,2.003,0.766,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2021
1,SOLUSDT,6h,2024-06-05T00:00:00+00:00,NULL,DOWN,-1.0,0.734,6.828,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2024
1,SOLUSDT,6h,2025-01-31T06:00:00+00:00,NULL,DOWN,-1.0,0.392,8.054,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2025
1,SOLUSDT,6h,2022-12-30T12:00:00+00:00,NULL,UP,-1.0,0.23,5.954,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,6h,2024-10-05T00:00:00+00:00,NULL,UP,-1.0,1.718,3.474,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2024
1,SOLUSDT,6h,2023-02-11T12:00:00+00:00,NULL,DOWN,1.0,4.839,0.794,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2023
1,SOLUSDT,6h,2024-08-25T06:00:00+00:00,NULL,UP,1.0,9.936,1.258,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2024
1,SOLUSDT,6h,2021-05-12T06:00:00+00:00,NULL,DOWN,-1.0,5.04,11.059,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2021
1,SOLUSDT,6h,2022-06-16T00:00:00+00:00,NULL,UP,1.0,2.01,2.844,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,SOLUSDT,6h,2021-03-17T06:00:00+00:00,NULL,UP,-1.0,1.746,13.185,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,SOLUSDT,6h,2023-12-29T00:00:00+00:00,NULL,DOWN,-1.0,1.448,2.909,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2023
1,SOLUSDT,6h,2025-07-03T00:00:00+00:00,NULL,UP,1.0,2.589,1.354,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2025
1,SOLUSDT,6h,2022-04-22T12:00:00+00:00,NULL,UP,1.0,2.012,0.682,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,6h,2024-12-09T12:00:00+00:00,NULL,DOWN,-1.0,1.976,8.122,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,SOLUSDT,6h,2022-06-20T18:00:00+00:00,NULL,DOWN,1.0,2.77,0.573,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,6h,2020-08-20T00:00:00+00:00,NULL,DOWN,1.0,7.165,3.016,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2020
1,SOLUSDT,6h,2023-02-17T00:00:00+00:00,NULL,UP,-1.0,2.642,5.072,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,SOLUSDT,6h,2023-08-20T12:00:00+00:00,NULL,UP,1.0,3.358,0.373,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2023
1,SOLUSDT,6h,2023-06-01T06:00:00+00:00,NULL,UP,-1.0,18.147,3.62,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2023
1,SOLUSDT,6h,2022-02-09T00:00:00+00:00,NULL,UP,1.0,5.099,1.348,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2022
1,SOLUSDT,6h,2023-11-19T12:00:00+00:00,NULL,UP,1.0,2.597,0.615,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2023
1,SOLUSDT,6h,2024-09-25T06:00:00+00:00,NULL,UP,-1.0,4.503,2.721,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2024
1,SOLUSDT,6h,2022-05-04T18:00:00+00:00,NULL,UP,1.0,17.414,0.78,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,6h,2022-12-31T12:00:00+00:00,NULL,UP,-1.0,0.427,6.512,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,6h,2021-07-17T18:00:00+00:00,NULL,UP,1.0,3.441,2.009,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2021
1,SOLUSDT,6h,2022-02-22T12:00:00+00:00,NULL,DOWN,1.0,4.741,2.087,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2022
1,SOLUSDT,6h,2021-05-14T12:00:00+00:00,NULL,DOWN,1.0,4.086,4.666,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2021
1,SOLUSDT,6h,2025-09-02T06:00:00+00:00,NULL,UP,-1.0,0.914,10.217,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2025
1,SOLUSDT,6h,2021-06-03T06:00:00+00:00,NULL,UP,-1.0,1.549,3.652,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2021
1,SOLUSDT,6h,2023-03-17T12:00:00+00:00,NULL,DOWN,1.0,3.727,0.227,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2023
1,SOLUSDT,6h,2021-04-25T00:00:00+00:00,NULL,DOWN,1.0,2.023,0.179,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2021
1,SOLUSDT,6h,2025-02-11T06:00:00+00:00,NULL,DOWN,-1.0,0.32,11.984,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,SOLUSDT,6h,2021-10-29T12:00:00+00:00,NULL,DOWN,-1.0,5.519,1.669,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,SOLUSDT,6h,2021-07-29T06:00:00+00:00,NULL,UP,-1.0,0.154,6.828,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2021
1,SOLUSDT,6h,2026-03-22T18:00:00+00:00,NULL,UP,-1.0,5.422,4.149,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2026
1,SOLUSDT,6h,2023-06-03T00:00:00+00:00,NULL,UP,-1.0,20.724,3.111,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2023
1,SOLUSDT,6h,2024-09-08T00:00:00+00:00,NULL,UP,-1.0,0.34,6.593,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2024
1,SOLUSDT,6h,2025-02-10T18:00:00+00:00,NULL,DOWN,-1.0,0.848,5.881,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2025
1,SOLUSDT,6h,2025-03-22T12:00:00+00:00,NULL,UP,-1.0,9.259,4.895,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2025
1,SOLUSDT,6h,2023-04-07T18:00:00+00:00,NULL,DOWN,-1.0,14.335,1.521,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2023
1,SOLUSDT,6h,2024-10-15T06:00:00+00:00,NULL,UP,-1.0,1.479,9.644,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,SOLUSDT,6h,2026-05-06T06:00:00+00:00,NULL,UP,1.0,4.659,6.247,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2026
1,SOLUSDT,6h,2024-06-07T06:00:00+00:00,NULL,UP,1.0,8.76,0.211,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2024
1,SOLUSDT,6h,2023-04-03T00:00:00+00:00,NULL,UP,-1.0,0.497,12.79,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,SOLUSDT,6h,2024-04-19T00:00:00+00:00,NULL,DOWN,1.0,2.433,0.168,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2024
1,SOLUSDT,6h,2022-12-11T12:00:00+00:00,NULL,UP,1.0,15.856,6.682,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2022
1,SOLUSDT,6h,2024-12-15T12:00:00+00:00,NULL,UP,1.0,9.264,1.523,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,SOLUSDT,6h,2020-10-25T06:00:00+00:00,NULL,DOWN,-1.0,7.199,7.025,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2020
1,SOLUSDT,6h,2022-08-30T18:00:00+00:00,NULL,UP,-1.0,1.057,2.215,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,6h,2023-10-11T06:00:00+00:00,NULL,DOWN,-1.0,22.129,2.277,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,SOLUSDT,6h,2025-06-04T18:00:00+00:00,NULL,UP,1.0,3.04,3.517,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2025
1,SOLUSDT,6h,2025-06-11T12:00:00+00:00,NULL,DOWN,-1.0,0.055,8.072,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,SOLUSDT,6h,2026-02-21T18:00:00+00:00,NULL,DOWN,-1.0,4.967,5.336,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2026
1,SOLUSDT,6h,2024-05-11T06:00:00+00:00,NULL,UP,-1.0,1.195,8.242,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2024
1,SOLUSDT,6h,2022-07-11T00:00:00+00:00,NULL,UP,1.0,2.84,5.807,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,6h,2022-05-05T18:00:00+00:00,NULL,DOWN,-1.0,0.096,14.075,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,6h,2021-10-17T06:00:00+00:00,NULL,DOWN,-1.0,9.166,1.734,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2021
1,SOLUSDT,6h,2023-10-19T12:00:00+00:00,NULL,DOWN,1.0,28.503,0.103,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,SOLUSDT,6h,2024-08-03T00:00:00+00:00,NULL,UP,1.0,5.945,1.676,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,SOLUSDT,6h,2024-09-10T18:00:00+00:00,NULL,DOWN,-1.0,5.068,2.572,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2024
1,SOLUSDT,6h,2024-09-05T00:00:00+00:00,NULL,DOWN,-1.0,1.595,2.65,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2024
1,SOLUSDT,6h,2025-08-04T18:00:00+00:00,NULL,DOWN,-1.0,9.105,1.902,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,SOLUSDT,6h,2022-06-19T12:00:00+00:00,NULL,DOWN,1.0,4.16,0.541,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,SOLUSDT,6h,2021-06-06T12:00:00+00:00,NULL,UP,1.0,2.939,0.492,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2021
1,SOLUSDT,6h,2026-05-02T12:00:00+00:00,NULL,DOWN,1.0,11.826,0.675,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2026
1,SOLUSDT,6h,2023-03-09T06:00:00+00:00,NULL,UP,1.0,4.218,8.918,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2023
1,SOLUSDT,6h,2022-06-04T12:00:00+00:00,NULL,UP,-1.0,3.4,3.661,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,6h,2023-09-28T00:00:00+00:00,NULL,UP,-1.0,0.374,14.855,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2023
1,SOLUSDT,6h,2023-07-01T06:00:00+00:00,NULL,DOWN,1.0,2.094,0.083,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2023
1,SOLUSDT,6h,2021-11-29T06:00:00+00:00,NULL,UP,-1.0,3.738,4.32,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2021
1,SOLUSDT,6h,2021-03-16T06:00:00+00:00,NULL,UP,-1.0,2.155,11.761,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,SOLUSDT,6h,2024-07-09T18:00:00+00:00,NULL,UP,0.0,,,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2024
1,SOLUSDT,6h,2023-11-27T06:00:00+00:00,NULL,DOWN,1.0,10.644,0.856,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2023
